Dataset	Frequency
MSV000078668	1
MSV000078669	3
MSV000078891	13
MSV000079034	137
MSV000079069	133
MSV000079329	1
MSV000080180	70
MSV000080181	48
MSV000080182	51
MSV000080183	489
MSV000080905	1
MSV000080961	1
MSV000081160	125
MSV000081482	161
MSV000081544	5
MSV000081952	53
MSV000082261	2
MSV000082433	5
MSV000082612	275
MSV000082614	58
MSV000082616	263
MSV000082618	189
MSV000082685	3
MSV000082710	1
MSV000082953	313
MSV000083077	38
MSV000083106	25
MSV000083110	9
MSV000083541	28
MSV000083612	57
MSV000083665	209
MSV000083705	8
MSV000083791	86
MSV000083798	6
MSV000083825	63
MSV000084016	138
MSV000084132	52
MSV000084314	10
MSV000084325	87
MSV000084355	308
MSV000084556	84
MSV000084574	1
MSV000084576	6
MSV000084741	140
MSV000084755	1
MSV000084884	1
MSV000084904	22
MSV000085142	87
MSV000085389	397
MSV000085467	111
MSV000085879	42
MSV000085990	1
MSV000085991	146
MSV000086107	28
MSV000086124	1
MSV000086131	107
MSV000086270	101
MSV000086415	218
MSV000086427	2
MSV000086639	227
MSV000086760	77
MSV000086821	221
MSV000086830	223
MSV000086884	220
MSV000086956	36
MSV000086989	125
MSV000087087	348
MSV000087130	377
MSV000087135	24
MSV000087141	85
MSV000087359	178
MSV000087588	17
MSV000087612	196
MSV000087685	228
MSV000087728	45
MSV000087854	159
MSV000087882	4
MSV000087948	12
MSV000087995	7
MSV000087996	2
MSV000088040	492
MSV000088062	23
MSV000088087	148
MSV000088137	451
MSV000088335	6
MSV000088476	2
MSV000088511	2
MSV000088519	5
MSV000088534	4
MSV000088535	1
MSV000088546	395
MSV000088570	302
MSV000088594	178
MSV000088606	1
MSV000088640	144
MSV000088645	1004
MSV000088646	938
MSV000088697	10
MSV000088719	3
MSV000088732	105
MSV000088821	182
MSV000088823	47
MSV000088843	176
MSV000089249	14
MSV000089313	506
MSV000089540	329
MSV000089552	113
MSV000089558	242
MSV000089638	36
MSV000089937	1
