file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79313_1x_RE10_01_18863	0.0	mzspec:MSV000084900:G79313_1x_RE10_01_18863:scan:1009	1	0.86	5	MSV000084900	NoID	MSV000084900	G79313_1x_RE10_01_18863.mzXML	galangal
mzspec:MSV000084900:G75637_1x_RG6_01_18886	0.0	mzspec:MSV000084900:G75637_1x_RG6_01_18886:scan:581	1	0.8	5	MSV000084900	NoID	MSV000084900	G75637_1x_RG6_01_18886.mzXML	blackberry
mzspec:MSV000084900:Silage_3_GB3_01_49139	0.0	mzspec:MSV000084900:Silage_3_GB3_01_49139:scan:994	1	0.79	5	MSV000084900	NoID	MSV000084900	Silage_3_GB3_01_49139.mzXML	corn husk
mzspec:MSV000084900:G83422_1x_RG12_01_26465	0.0	mzspec:MSV000084900:G83422_1x_RG12_01_26465:scan:673	1	0.78	5	MSV000084900	NoID	MSV000084900	G83422_1x_RG12_01_26465.mzXML	fleshy fruit
mzspec:MSV000084900:G72760_5x_rerun_10ul_RA8_01_19585	0.0	mzspec:MSV000084900:G72760_5x_rerun_10ul_RA8_01_19585:scan:758	1	0.78	5	MSV000084900	NoID	MSV000084900	G72760_5x_rerun_10ul_RA8_01_19585.mzXML	onion
mzspec:MSV000084900:G75723_1x_RE5_01_18556	0.0	mzspec:MSV000084900:G75723_1x_RE5_01_18556:scan:801	1	0.77	5	MSV000084900	NoID	MSV000084900	G75723_1x_RE5_01_18556.mzXML	kombucha
mzspec:MSV000084900:G79534_5x_BB7_01_19959	0.0	mzspec:MSV000084900:G79534_5x_BB7_01_19959:scan:747	1	0.77	5	MSV000084900	NoID	MSV000084900	G79534_5x_BB7_01_19959.mzXML	complex
mzspec:MSV000084900:G72829_1x_RH1_01_18593	0.0	mzspec:MSV000084900:G72829_1x_RH1_01_18593:scan:1468	1	0.76	5	MSV000084900	NoID	MSV000084900	G72829_1x_RH1_01_18593.mzXML	grain/grass
mzspec:MSV000084900:G73998_1x_BH2_01_20239	0.0	mzspec:MSV000084900:G73998_1x_BH2_01_20239:scan:589	1	0.75	5	MSV000084900	NoID	MSV000084900	G73998_1x_BH2_01_20239.mzXML	salt
mzspec:MSV000084900:75155_1x_BA7_01_17390	-0.0	mzspec:MSV000084900:75155_1x_BA7_01_17390:scan:603	1	0.75	5	MSV000084900	NoID	MSV000084900	75155_1x_BA7_01_17390.mzXML	pea
mzspec:MSV000084900:Silage_2_GB2_01_49140	-0.0	mzspec:MSV000084900:Silage_2_GB2_01_49140:scan:633	1	0.74	5	MSV000084900	NoID	MSV000084900	Silage_2_GB2_01_49140.mzXML	corn husk
mzspec:MSV000084900:G83221_5x_RA3_01_21401	0.0	mzspec:MSV000084900:G83221_5x_RA3_01_21401:scan:729	1	0.74	5	MSV000084900	NoID	MSV000084900	G83221_5x_RA3_01_21401.mzXML	flower
mzspec:MSV000084900:75226_1x_BF5_01_20762	0.0	mzspec:MSV000084900:75226_1x_BF5_01_20762:scan:723	1	0.74	5	MSV000084900	NoID	MSV000084900	75226_1x_BF5_01_20762.mzXML	plant
mzspec:MSV000084900:G72499_5x_10ul_rerun_RH5_01_19639	0.0	mzspec:MSV000084900:G72499_5x_10ul_rerun_RH5_01_19639:scan:910	1	0.73	5	MSV000084900	NoID	MSV000084900	G72499_5x_10ul_rerun_RH5_01_19639.mzXML	caper
