file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79587_1x_BF6_01_18147	-0.05	mzspec:MSV000084900:G79587_1x_BF6_01_18147:scan:1358	1	0.98	5	MSV000084900	NoID	MSV000084900	G79587_1x_BF6_01_18147.mzXML	mackerel, dark fish skin
mzspec:MSV000084900:G79315_5x_rerun_BA4_01_19378	-0.05	mzspec:MSV000084900:G79315_5x_rerun_BA4_01_19378:scan:1310	1	0.97	5	MSV000084900	NoID	MSV000084900	G79315_5x_rerun_BA4_01_19378.mzXML	trout, head with eyeball
mzspec:MSV000084900:G83224_5x_RD3_01_21442	-0.05	mzspec:MSV000084900:G83224_5x_RD3_01_21442:scan:1270	1	0.97	5	MSV000084900	NoID	MSV000084900	G83224_5x_RD3_01_21442.mzXML	complex
mzspec:MSV000084900:G79610_5x_RG4_01_18189	-0.05	mzspec:MSV000084900:G79610_5x_RG4_01_18189:scan:1276	1	0.97	5	MSV000084900	NoID	MSV000084900	G79610_5x_RG4_01_18189.mzXML	smelt, skin
mzspec:MSV000084900:G79316_5x_BE3_01_19311	-0.05	mzspec:MSV000084900:G79316_5x_BE3_01_19311:scan:1221	1	0.96	5	MSV000084900	NoID	MSV000084900	G79316_5x_BE3_01_19311.mzXML	trout, eye
mzspec:MSV000084900:G79540_5x_BD8_01_19995	-0.05	mzspec:MSV000084900:G79540_5x_BD8_01_19995:scan:1310	1	0.96	5	MSV000084900	NoID	MSV000084900	G79540_5x_BD8_01_19995.mzXML	complex
mzspec:MSV000084900:G79607_5x_4ul_RD4_01_18350	-0.05	mzspec:MSV000084900:G79607_5x_4ul_RD4_01_18350:scan:1290	1	0.96	5	MSV000084900	NoID	MSV000084900	G79607_5x_4ul_RD4_01_18350.mzXML	smelt, face meat
mzspec:MSV000084900:G79533_5x_rerun_BF7_01_20097	-0.05	mzspec:MSV000084900:G79533_5x_rerun_BF7_01_20097:scan:1292	1	0.96	5	MSV000084900	NoID	MSV000084900	G79533_5x_rerun_BF7_01_20097.mzXML	complex
mzspec:MSV000084900:G79611_5x_RH4_01_18358	-0.05	mzspec:MSV000084900:G79611_5x_RH4_01_18358:scan:1285	1	0.96	5	MSV000084900	NoID	MSV000084900	G79611_5x_RH4_01_18358.mzXML	butterfish, eye
mzspec:MSV000084900:G79469_5x_RF9_01_18153	-0.05	mzspec:MSV000084900:G79469_5x_RF9_01_18153:scan:1286	1	0.95	5	MSV000084900	NoID	MSV000084900	G79469_5x_RF9_01_18153.mzXML	sardine, eye
mzspec:MSV000084900:G79603_5x_RH3_01_17972	-0.05	mzspec:MSV000084900:G79603_5x_RH3_01_17972:scan:1232	1	0.95	5	MSV000084900	NoID	MSV000084900	G79603_5x_RH3_01_17972.mzXML	herring, midsection
mzspec:MSV000084900:G79568_BC3_01_18668	-0.05	mzspec:MSV000084900:G79568_BC3_01_18668:scan:1281	1	0.95	5	MSV000084900	NoID	MSV000084900	G79568_BC3_01_18668.mzXML	trout, head
mzspec:MSV000084900:G79325_5x_BF4_01_19330	-0.05	mzspec:MSV000084900:G79325_5x_BF4_01_19330:scan:1240	1	0.95	5	MSV000084900	NoID	MSV000084900	G79325_5x_BF4_01_19330.mzXML	trout, skin
mzspec:MSV000084900:G79318_5x_rerun_BA11_01_19416	-0.05	mzspec:MSV000084900:G79318_5x_rerun_BA11_01_19416:scan:1277	1	0.95	5	MSV000084900	NoID	MSV000084900	G79318_5x_rerun_BA11_01_19416.mzXML	trout, fins
