Dataset	Frequency
MSV000079389	3
MSV000079485	27
MSV000079697	706
MSV000079706	68
MSV000079707	54
MSV000079709	82
MSV000079710	90
MSV000079712	49
MSV000079714	67
MSV000079717	85
MSV000079718	60
MSV000079719	33
MSV000079720	126
MSV000080627	33
MSV000080905	38
MSV000081463	5
MSV000081694	1
MSV000082331	22
MSV000082433	224
MSV000082629	4
MSV000082924	1
MSV000082953	184
MSV000083300	33
MSV000083320	288
MSV000083462	1
MSV000083475	13
MSV000083541	9
MSV000083559	333
MSV000084119	2
MSV000084314	25
MSV000085944	25
MSV000086209	1
MSV000086415	26
MSV000087005	2
MSV000087087	24
MSV000087948	1
MSV000088137	30
MSV000088640	7
MSV000088842	48
