file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75630_BD11_01_18999	0.04	mzspec:MSV000084900:G75630_BD11_01_18999:scan:927	1	0.91	5	MSV000084900	NoID	MSV000084900	G75630_BD11_01_18999.mzXML	grain/grass
mzspec:MSV000084900:G75197_1x_BD10_01_17301	0.04	mzspec:MSV000084900:G75197_1x_BD10_01_17301:scan:1071	1	0.9	5	MSV000084900	NoID	MSV000084900	G75197_1x_BD10_01_17301.mzXML	arugula
mzspec:MSV000084900:G74046_1x_RA3_01_18501	0.04	mzspec:MSV000084900:G74046_1x_RA3_01_18501:scan:5	1	0.89	5	MSV000084900	NoID	MSV000084900	G74046_1x_RA3_01_18501.mzXML	apple_cider
mzspec:MSV000084900:G74083_1x_RA8_01_18506	0.04	mzspec:MSV000084900:G74083_1x_RA8_01_18506:scan:1288	1	0.89	5	MSV000084900	NoID	MSV000084900	G74083_1x_RA8_01_18506.mzXML	sugarcane
mzspec:MSV000084900:G73985_1x_10ul_RC5_01_18610	0.04	mzspec:MSV000084900:G73985_1x_10ul_RC5_01_18610:scan:1439	1	0.88	5	MSV000084900	NoID	MSV000084900	G73985_1x_10ul_RC5_01_18610.mzXML	beer
mzspec:MSV000084900:G75182_1x_BB12_01_17268	-0.03	mzspec:MSV000084900:G75182_1x_BB12_01_17268:scan:1575	1	0.88	5	MSV000084900	NoID	MSV000084900	G75182_1x_BB12_01_17268.mzXML	lavender
mzspec:MSV000084900:G75245_1x_RA10_01_18499	0.04	mzspec:MSV000084900:G75245_1x_RA10_01_18499:scan:1126	1	0.87	5	MSV000084900	NoID	MSV000084900	G75245_1x_RA10_01_18499.mzXML	cabernet sauvignon, red
mzspec:MSV000084900:G75728_1x_10ul_RA6_01_18504	0.04	mzspec:MSV000084900:G75728_1x_10ul_RA6_01_18504:scan:898	1	0.86	5	MSV000084900	NoID	MSV000084900	G75728_1x_10ul_RA6_01_18504.mzXML	watermelon
mzspec:MSV000084900:G75258_1x_10ul_RC10_01_18536	0.04	mzspec:MSV000084900:G75258_1x_10ul_RC10_01_18536:scan:258	1	0.85	5	MSV000084900	NoID	MSV000084900	G75258_1x_10ul_RC10_01_18536.mzXML	pinot noir, red
mzspec:MSV000084900:G72832_1x_RB2_01_18511	0.04	mzspec:MSV000084900:G72832_1x_RB2_01_18511:scan:1456	1	0.76	5	MSV000084900	NoID	MSV000084900	G72832_1x_RB2_01_18511.mzXML	beer
mzspec:MSV000084900:G73519_1x_RG11_01_18588	0.03	mzspec:MSV000084900:G73519_1x_RG11_01_18588:scan:791	1	0.73	5	MSV000084900	NoID	MSV000084900	G73519_1x_RG11_01_18588.mzXML	grain_fermented
mzspec:MSV000084900:G74076_1x_RB11_01_18619	0.04	mzspec:MSV000084900:G74076_1x_RB11_01_18619:scan:282	1	0.72	5	MSV000084900	NoID	MSV000084900	G74076_1x_RB11_01_18619.mzXML	apple
