file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G73699_rerun_BE8_01_18707	-0.03	mzspec:MSV000084900:G73699_rerun_BE8_01_18707:scan:1408	1	0.9	7	MSV000084900	NoID	MSV000084900	G73699_rerun_BE8_01_18707.mzXML	complex
mzspec:MSV000084900:G78970_10x_RE7_01_20195	-0.04	mzspec:MSV000084900:G78970_10x_RE7_01_20195:scan:2345	1	0.89	7	MSV000084900	NoID	MSV000084900	G78970_10x_RE7_01_20195.mzXML	herb/spice
mzspec:MSV000084900:G79527_5x_RD2_01_20173	-0.04	mzspec:MSV000084900:G79527_5x_RD2_01_20173:scan:1543	1	0.88	7	MSV000084900	NoID	MSV000084900	G79527_5x_RD2_01_20173.mzXML	supplement
mzspec:MSV000084900:G78921_rerun_5ul_RD3_01_17663	-0.04	mzspec:MSV000084900:G78921_rerun_5ul_RD3_01_17663:scan:1410	1	0.87	7	MSV000084900	NoID	MSV000084900	G78921_rerun_5ul_RD3_01_17663.mzXML	sunflower seed
mzspec:MSV000084900:G75788_5x_BF6_01_19332	-0.04	mzspec:MSV000084900:G75788_5x_BF6_01_19332:scan:1779	1	0.86	8	MSV000084900	NoID	MSV000084900	G75788_5x_BF6_01_19332.mzXML	mouse head
mzspec:MSV000084900:G75088_RE5_01_17588	-0.04	mzspec:MSV000084900:G75088_RE5_01_17588:scan:1802	1	0.86	7	MSV000084900	NoID	MSV000084900	G75088_RE5_01_17588.mzXML	pine nut
mzspec:MSV000084900:G79180_1x_BG7_01_20232	-0.04	mzspec:MSV000084900:G79180_1x_BG7_01_20232:scan:1675	1	0.86	6	MSV000084900	NoID	MSV000084900	G79180_1x_BG7_01_20232.mzXML	herb/spice
mzspec:MSV000084900:75156_1x_BA3_01_17423	-0.04	mzspec:MSV000084900:75156_1x_BA3_01_17423:scan:1808	1	0.85	7	MSV000084900	NoID	MSV000084900	75156_1x_BA3_01_17423.mzXML	pine nut
mzspec:MSV000084900:G72508_RH11_01_17791	-0.04	mzspec:MSV000084900:G72508_RH11_01_17791:scan:1817	1	0.84	7	MSV000084900	NoID	MSV000084900	G72508_RH11_01_17791.mzXML	pine nut
mzspec:MSV000084900:G96379_5x_RH11_01_32749	-0.04	mzspec:MSV000084900:G96379_5x_RH11_01_32749:scan:1376	1	0.84	7	MSV000084900	NoID	MSV000084900	G96379_5x_RH11_01_32749.mzXML	beef
mzspec:MSV000084900:G75710_RD6_01_17575	-0.04	mzspec:MSV000084900:G75710_RD6_01_17575:scan:1663	1	0.84	7	MSV000084900	NoID	MSV000084900	G75710_RD6_01_17575.mzXML	short grain brown rice
mzspec:MSV000084900:G78804_1x_BF7_01_19543	-0.04	mzspec:MSV000084900:G78804_1x_BF7_01_19543:scan:1615	1	0.83	7	MSV000084900	NoID	MSV000084900	G78804_1x_BF7_01_19543.mzXML	grain/grass
mzspec:MSV000084900:G79558_1x_BE12_01_18016	-0.04	mzspec:MSV000084900:G79558_1x_BE12_01_18016:scan:1811	1	0.83	7	MSV000084900	NoID	MSV000084900	G79558_1x_BE12_01_18016.mzXML	trout, fins
mzspec:MSV000084900:G74072_1x_10ul_RC8_01_19808	-0.04	mzspec:MSV000084900:G74072_1x_10ul_RC8_01_19808:scan:1668	1	0.83	7	MSV000084900	NoID	MSV000084900	G74072_1x_10ul_RC8_01_19808.mzXML	olive
mzspec:MSV000084900:G75751_1x_10ul_RH2_01_19910	-0.04	mzspec:MSV000084900:G75751_1x_10ul_RH2_01_19910:scan:1606	1	0.82	6	MSV000084900	NoID	MSV000084900	G75751_1x_10ul_RH2_01_19910.mzXML	milk_cow
mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713	-0.04	mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713:scan:1567	1	0.81	7	MSV000084900	NoID	MSV000084900	G78959_p19_g6_rerun_GE6_01_21713.mzXML	meat
mzspec:MSV000084900:G75789_5x_rerun_BB6_01_19391	-0.04	mzspec:MSV000084900:G75789_5x_rerun_BB6_01_19391:scan:1800	1	0.81	7	MSV000084900	NoID	MSV000084900	G75789_5x_rerun_BB6_01_19391.mzXML	mouse body
mzspec:MSV000084900:G74054_1x_10ul_RB10_01_19794	-0.04	mzspec:MSV000084900:G74054_1x_10ul_RB10_01_19794:scan:1320	1	0.81	6	MSV000084900	NoID	MSV000084900	G74054_1x_10ul_RB10_01_19794.mzXML	sesame oil
mzspec:MSV000084900:G83215_5x_RE2_01_21469	-0.04	mzspec:MSV000084900:G83215_5x_RE2_01_21469:scan:1581	1	0.81	6	MSV000084900	NoID	MSV000084900	G83215_5x_RE2_01_21469.mzXML	fruit
mzspec:MSV000084900:G79225_p19_h12_GD7_01_21682	-0.04	mzspec:MSV000084900:G79225_p19_h12_GD7_01_21682:scan:1605	1	0.81	6	MSV000084900	NoID	MSV000084900	G79225_p19_h12_GD7_01_21682.mzXML	beef
mzspec:MSV000084900:G83175_5x_RE4_01_21472	-0.04	mzspec:MSV000084900:G83175_5x_RE4_01_21472:scan:1665	1	0.81	6	MSV000084900	NoID	MSV000084900	G83175_5x_RE4_01_21472.mzXML	complex
