file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G000073460_170522180710	0.0	mzspec:MSV000084900:G000073460_170522180710:scan:3032	1	0.99	8	MSV000084900	NoID	MSV000084900	G000073460_170522180710.mzXML	plant
mzspec:MSV000084900:G000073462_170522183406	0.0	mzspec:MSV000084900:G000073462_170522183406:scan:3627	1	0.99	8	MSV000084900	NoID	MSV000084900	G000073462_170522183406.mzXML	complex
mzspec:MSV000084900:G000073461_170522182039	0.0	mzspec:MSV000084900:G000073461_170522182039:scan:3635	1	0.96	8	MSV000084900	NoID	MSV000084900	G000073461_170522182039.mzXML	complex
mzspec:MSV000084900:G79340_5x_rerun_BF12_01_19402	-0.0	mzspec:MSV000084900:G79340_5x_rerun_BF12_01_19402:scan:2121	1	0.82	6	MSV000084900	NoID	MSV000084900	G79340_5x_rerun_BF12_01_19402.mzXML	mouse skin
mzspec:MSV000084900:18NAVY30_v1_lun_11_BH9_01_39717	-0.0	mzspec:MSV000084900:18NAVY30_v1_lun_11_BH9_01_39717:scan:2150	1	0.79	7	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_11_BH9_01_39717.mzXML	plant
mzspec:MSV000084900:18NAVY28_v1_brk_1_rerun_GG11_01_39669	0.0	mzspec:MSV000084900:18NAVY28_v1_brk_1_rerun_GG11_01_39669:scan:2186	1	0.79	7	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_1_rerun_GG11_01_39669.mzXML	cheddar cheese
mzspec:MSV000084900:G83174_1x_RB12_01_18809	0.0	mzspec:MSV000084900:G83174_1x_RB12_01_18809:scan:2150	1	0.78	6	MSV000084900	NoID	MSV000084900	G83174_1x_RB12_01_18809.mzXML	hearts of palm
mzspec:MSV000084900:G96234_5x_RD2_01_32387	0.0	mzspec:MSV000084900:G96234_5x_RD2_01_32387:scan:2133	1	0.78	6	MSV000084900	NoID	MSV000084900	G96234_5x_RD2_01_32387.mzXML	turkey
mzspec:MSV000084900:G96444_RF5_01_31850	-0.0	mzspec:MSV000084900:G96444_RF5_01_31850:scan:2096	1	0.77	7	MSV000084900	NoID	MSV000084900	G96444_RF5_01_31850.mzXML	coffee
mzspec:MSV000084900:G83365_1x_BH11_01_21912	0.0	mzspec:MSV000084900:G83365_1x_BH11_01_21912:scan:2046	1	0.77	6	MSV000084900	NoID	MSV000084900	G83365_1x_BH11_01_21912.mzXML	lorikeet nectar
mzspec:MSV000084900:G79283_1x_RF8_01_20340	-0.0	mzspec:MSV000084900:G79283_1x_RF8_01_20340:scan:2087	1	0.77	6	MSV000084900	NoID	MSV000084900	G79283_1x_RF8_01_20340.mzXML	kale
