Dataset	Frequency
MSV000079389	3
MSV000079697	689
MSV000079706	59
MSV000079707	49
MSV000079709	82
MSV000079710	90
MSV000079712	48
MSV000079714	70
MSV000079717	80
MSV000079718	60
MSV000079719	32
MSV000079720	127
MSV000080299	1
MSV000080627	9
MSV000080905	5
MSV000081171	5
MSV000081357	1
MSV000081463	11
MSV000081694	2
MSV000082262	1
MSV000082331	3
MSV000082433	49
MSV000082490	8
MSV000082493	13
MSV000082582	1
MSV000082629	26
MSV000082674	1
MSV000082924	1
MSV000082953	21
MSV000083073	8
MSV000083300	55
MSV000083302	1
MSV000083320	89
MSV000083462	4
MSV000083475	25
MSV000083541	37
MSV000083559	11
MSV000084314	15
MSV000084322	2
MSV000084463	4
MSV000084591	1
MSV000084610	1
MSV000085608	1
MSV000085944	156
MSV000086209	4
MSV000086246	1
MSV000086415	1
MSV000087728	1
MSV000087739	483
MSV000087746	5
MSV000088842	149
