Dataset	Frequency
MSV000078667	2
MSV000078670	2
MSV000079034	1
MSV000079069	47
MSV000079181	14
MSV000079697	676
MSV000079706	77
MSV000079707	48
MSV000079709	58
MSV000079710	85
MSV000079712	51
MSV000079714	80
MSV000079717	74
MSV000079718	58
MSV000079719	30
MSV000079720	117
MSV000079808	1
MSV000079813	47
MSV000079819	7
MSV000079888	8
MSV000080015	6
MSV000080016	3
MSV000080030	8
MSV000080031	2
MSV000080142	3
MSV000080176	23
MSV000080177	7
MSV000080178	24
MSV000080181	4
MSV000080188	33
MSV000080299	73
MSV000080335	11
MSV000080442	1
MSV000080507	2
MSV000080533	22
MSV000080559	19
MSV000080562	31
MSV000080616	8
MSV000080627	20
MSV000080628	113
MSV000080630	128
MSV000080905	375
MSV000080961	15
MSV000081064	3
MSV000081065	3
MSV000081067	22
MSV000081068	14
MSV000081108	3
MSV000081151	121
MSV000081318	2
MSV000081343	7
MSV000081351	17
MSV000081364	1
MSV000081548	2
MSV000081580	4
MSV000081582	6
MSV000081731	1
MSV000081816	1
MSV000081853	20
MSV000081949	2
MSV000081952	7
MSV000082048	16
MSV000082049	2
MSV000082082	2
MSV000082083	130
MSV000082084	9
MSV000082085	2
MSV000082086	41
MSV000082157	4
MSV000082312	72
MSV000082331	11
MSV000082377	1
MSV000082433	3
MSV000082463	13
MSV000082480	1
MSV000082582	3
MSV000082608	1
MSV000082633	4
MSV000082647	8
MSV000082674	17
MSV000082721	2
MSV000082735	2
MSV000082740	1
MSV000082742	2
MSV000082744	1
MSV000082813	1
MSV000082869	133
MSV000082952	8
MSV000082953	182
MSV000082972	1
MSV000082973	1
MSV000082999	1
MSV000083010	2
MSV000083077	7
MSV000083083	1
MSV000083098	2
MSV000083134	21
MSV000083183	8
MSV000083264	4
MSV000083274	12
MSV000083320	161
MSV000083383	8
MSV000083475	5
MSV000083521	14
MSV000083522	20
MSV000083559	278
MSV000083631	1
MSV000083632	4
MSV000083647	1
MSV000083729	12
MSV000083772	63
MSV000083791	2
MSV000083835	50
MSV000083889	105
MSV000084116	2
MSV000084143	4
MSV000084152	3
MSV000084165	4
MSV000084237	1
MSV000084312	2
MSV000084314	43
MSV000084590	1
MSV000084595	13
MSV000084738	4
MSV000084741	11
MSV000084744	9
MSV000084753	1
MSV000084884	1
MSV000084900	2
MSV000085025	5
MSV000085031	1
MSV000085129	3
MSV000085389	1
MSV000085467	1
MSV000085480	151
MSV000085555	16
MSV000085693	12
MSV000085769	27
MSV000085778	2
MSV000085786	17
MSV000085852	74
MSV000085858	1
MSV000085864	30
MSV000085871	1
MSV000085879	3
MSV000085882	1
MSV000085891	11
MSV000085917	28
MSV000085919	29
MSV000085920	1
MSV000085922	1
MSV000085944	93
MSV000086063	3
MSV000086064	3
MSV000086236	12
MSV000086251	30
MSV000086252	1
MSV000086270	3
MSV000086301	30
MSV000086415	14
MSV000086639	6
MSV000086666	1
MSV000086676	33
MSV000086760	16
MSV000086821	22
MSV000086830	131
MSV000086884	14
MSV000086926	33
MSV000086956	1
MSV000087006	33
MSV000087087	19
MSV000087130	397
MSV000087135	13
MSV000087141	44
MSV000087322	16
MSV000087359	1
MSV000087449	3
MSV000087612	13
MSV000087628	2
MSV000087630	2
MSV000087685	2
MSV000087692	15
MSV000087702	21
MSV000087728	53
MSV000087747	14
MSV000087809	6
MSV000087844	20
MSV000087854	52
MSV000087904	29
MSV000087905	61
MSV000087948	2
MSV000087991	2
MSV000088021	277
MSV000088040	1
MSV000088087	3
MSV000088137	5
MSV000088519	4
MSV000088534	3
MSV000088535	2
MSV000088570	1
MSV000088586	5
MSV000088640	11
MSV000088645	55
MSV000088646	4
MSV000088690	1
MSV000088719	1
MSV000088732	20
MSV000088741	1
MSV000088821	43
MSV000088823	73
MSV000088827	16
MSV000088842	24
MSV000088843	2
MSV000089061	28
MSV000089210	1
MSV000089313	147
MSV000089540	6
MSV000089552	48
MSV000089558	9
MSV000089834	3
MSV000090012	2
