Dataset	Frequency
MSV000079697	614
MSV000079706	41
MSV000079707	45
MSV000079709	80
MSV000079710	82
MSV000079712	41
MSV000079714	62
MSV000079717	64
MSV000079718	47
MSV000079719	29
MSV000079720	130
MSV000080559	1
MSV000080905	37
MSV000081065	1
MSV000082082	1
MSV000082331	18
MSV000082433	202
MSV000082869	1
MSV000082952	1
MSV000082953	191
MSV000083264	2
MSV000083300	10
MSV000083320	156
MSV000083372	14
MSV000083521	12
MSV000083522	2
MSV000083559	306
MSV000083631	1
MSV000083632	1
MSV000083772	5
MSV000083888	3
MSV000083889	11
MSV000084119	12
MSV000084314	28
MSV000084738	1
MSV000085843	1
MSV000085864	1
MSV000085891	2
MSV000085944	25
MSV000086415	313
MSV000087005	10
MSV000087087	54
MSV000087612	24
MSV000087948	9
MSV000088008	1
MSV000088021	103
MSV000088137	126
MSV000088164	96
MSV000088640	47
MSV000088823	1
MSV000088842	15
MSV000089540	1
