Dataset	Frequency
MSV000078917	1
MSV000079598	1
MSV000079697	461
MSV000079706	20
MSV000079707	47
MSV000079709	27
MSV000079710	58
MSV000079712	42
MSV000079714	50
MSV000079717	72
MSV000079718	59
MSV000079719	31
MSV000079720	60
MSV000079773	2
MSV000079813	18
MSV000079819	5
MSV000080015	9
MSV000080176	17
MSV000080177	2
MSV000080178	2
MSV000080335	4
MSV000080469	1
MSV000080507	1
MSV000080559	1
MSV000080562	20
MSV000080627	1
MSV000080630	1
MSV000080905	4
MSV000080961	1
MSV000081022	2
MSV000081065	5
MSV000081116	7
MSV000081118	1
MSV000081120	1
MSV000081151	1
MSV000081160	1
MSV000081288	1
MSV000081343	2
MSV000081351	26
MSV000081731	3
MSV000081952	4
MSV000082082	10
MSV000082083	119
MSV000082084	27
MSV000082085	1
MSV000082086	14
MSV000082261	6
MSV000082312	35
MSV000082331	14
MSV000082377	3
MSV000082379	3
MSV000082380	5
MSV000082382	3
MSV000082402	3
MSV000082433	17
MSV000082463	1
MSV000082524	1
MSV000082608	1
MSV000082647	8
MSV000082869	19
MSV000082952	6
MSV000082953	173
MSV000082971	2
MSV000083073	2
MSV000083077	6
MSV000083098	1
MSV000083300	1
MSV000083306	6
MSV000083320	341
MSV000083365	1
MSV000083372	11
MSV000083383	3
MSV000083411	1
MSV000083521	15
MSV000083522	13
MSV000083523	3
MSV000083526	1
MSV000083528	1
MSV000083538	1
MSV000083540	1
MSV000083631	2
MSV000083772	66
MSV000083791	3
MSV000083889	51
MSV000084062	2
MSV000084107	2
MSV000084112	6
MSV000084116	2
MSV000084143	1
MSV000084152	12
MSV000084314	57
MSV000084674	2
MSV000084738	3
MSV000084744	2
MSV000084884	10
MSV000085000	5
MSV000085025	7
MSV000085042	1
MSV000085354	1
MSV000085467	26
MSV000085480	153
MSV000085555	4
MSV000085777	13
MSV000085778	1
MSV000085779	6
MSV000085786	52
MSV000085843	17
MSV000085844	5
MSV000085852	395
MSV000085864	1
MSV000085882	4
MSV000085891	26
MSV000085918	1
MSV000085919	26
MSV000085920	1
MSV000085921	1
MSV000085944	194
MSV000085991	6
MSV000086002	2
MSV000086236	29
MSV000086252	1
MSV000086270	8
MSV000086301	26
MSV000086302	1
MSV000086303	1
MSV000086360	3
MSV000086427	6
MSV000086495	1
MSV000086666	14
MSV000086993	1
MSV000087087	1
MSV000087364	10
MSV000087449	4
MSV000087612	3
MSV000087689	1
MSV000087694	3
MSV000087728	319
MSV000087747	17
MSV000087809	4
MSV000087923	2
MSV000087948	1
MSV000088021	247
MSV000088087	1
MSV000088164	3
MSV000088606	1
MSV000088645	2
MSV000088670	1
MSV000088697	1
MSV000088821	8
MSV000088823	22
MSV000088842	214
MSV000089061	1
MSV000089210	1
MSV000089249	21
MSV000089524	2
MSV000089540	1
MSV000089558	1
MSV000089937	5
MSV000090006	3
