Dataset	Frequency
MSV000079034	80
MSV000079069	57
MSV000079485	60
MSV000079697	788
MSV000079706	100
MSV000079707	54
MSV000079709	84
MSV000079710	91
MSV000079712	64
MSV000079714	80
MSV000079717	87
MSV000079718	60
MSV000079719	33
MSV000079720	139
MSV000079813	6
MSV000079888	9
MSV000080016	81
MSV000080188	53
MSV000080299	85
MSV000080574	3
MSV000080627	37
MSV000080628	5
MSV000080629	25
MSV000080905	58
MSV000081067	41
MSV000081379	19
MSV000081463	71
MSV000081508	3
MSV000081548	1
MSV000081681	2
MSV000081750	1
MSV000081753	1
MSV000082049	4
MSV000082074	4
MSV000082331	22
MSV000082388	1
MSV000082428	13
MSV000082432	13
MSV000082433	254
MSV000082490	57
MSV000082493	1
MSV000082582	6
MSV000082608	16
MSV000082629	37
MSV000082650	1
MSV000082674	38
MSV000082891	6
MSV000082953	276
MSV000083010	4
MSV000083014	1
MSV000083073	3
MSV000083300	224
MSV000083320	528
MSV000083462	3
MSV000083472	1
MSV000083475	104
MSV000083541	53
MSV000083559	281
MSV000083595	60
MSV000083759	1
MSV000084314	74
MSV000084734	2
MSV000084753	2
MSV000084783	2
MSV000084900	5
MSV000085101	5
MSV000085119	1
MSV000085129	20
MSV000085359	1
MSV000085519	1
MSV000085657	1
MSV000085862	1
MSV000085922	1
MSV000085944	311
MSV000086002	2
MSV000086131	7
MSV000086178	2
MSV000086208	9
MSV000086209	60
MSV000086221	9
MSV000086312	1
MSV000086644	3
MSV000086830	13
MSV000087087	5
MSV000087127	8
MSV000087148	1
MSV000087612	1
MSV000087685	16
MSV000087711	21
MSV000087728	128
MSV000087844	7
MSV000087872	47
MSV000088114	1
MSV000088137	32
MSV000088242	1
MSV000088842	228
MSV000089210	1
