Dataset	Frequency
MSV000079034	2
MSV000079485	50
MSV000079697	143
MSV000079706	13
MSV000079707	5
MSV000079709	23
MSV000079710	8
MSV000079712	11
MSV000079714	18
MSV000079717	22
MSV000079719	1
MSV000079720	45
MSV000079772	9
MSV000079773	3
MSV000079813	2
MSV000080176	2
MSV000080177	3
MSV000080559	2
MSV000080562	2
MSV000080627	18
MSV000081160	2
MSV000081343	1
MSV000081463	11
MSV000082082	4
MSV000082331	22
MSV000082380	1
MSV000082433	133
MSV000082629	5
MSV000082647	1
MSV000082953	208
MSV000083073	3
MSV000083274	2
MSV000083300	3
MSV000083320	272
MSV000083475	59
MSV000083523	1
MSV000083541	14
MSV000083559	86
MSV000083772	2
MSV000083888	1
MSV000083889	2
MSV000084314	20
MSV000084738	1
MSV000084741	19
MSV000084744	1
MSV000084753	1
MSV000084783	1
MSV000085000	1
MSV000085101	1
MSV000085480	10
MSV000085882	4
MSV000086131	47
MSV000086209	2
MSV000086666	1
MSV000086760	3
MSV000087728	120
MSV000087948	1
MSV000088040	1
MSV000088645	1
MSV000089313	12
