file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160	0.01	mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160:scan:860	1	0.8	8	MSV000084900	NoID	MSV000084900	G79221_2x_5ul_RD12_01_19160.mzXML	complex
mzspec:MSV000084900:G78957_5x_15ul_RG4_01_19643	0.0	mzspec:MSV000084900:G78957_5x_15ul_RG4_01_19643:scan:859	1	0.8	6	MSV000084900	NoID	MSV000084900	G78957_5x_15ul_RG4_01_19643.mzXML	yogurt_cow
mzspec:MSV000084900:G86764_1x_RA12_01_21738	0.0	mzspec:MSV000084900:G86764_1x_RA12_01_21738:scan:820	1	0.79	6	MSV000084900	NoID	MSV000084900	G86764_1x_RA12_01_21738.mzXML	Chlamydomonas reinhardtii
mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584	0.0	mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584:scan:854	1	0.76	6	MSV000084900	NoID	MSV000084900	G73468_5x_rerun_10ul_RA6_01_19584.mzXML	rye
mzspec:MSV000084900:G79671_5x_10ul_RH10_01_19578	0.0	mzspec:MSV000084900:G79671_5x_10ul_RH10_01_19578:scan:856	1	0.76	5	MSV000084900	NoID	MSV000084900	G79671_5x_10ul_RH10_01_19578.mzXML	pepper
mzspec:MSV000084900:G75120_5x_rerun_14ul_RC6_01_19592	0.01	mzspec:MSV000084900:G75120_5x_rerun_14ul_RC6_01_19592:scan:859	1	0.75	6	MSV000084900	NoID	MSV000084900	G75120_5x_rerun_14ul_RC6_01_19592.mzXML	complex
mzspec:MSV000084900:G79521_1x_BC2_01_20158	-0.0	mzspec:MSV000084900:G79521_1x_BC2_01_20158:scan:830	1	0.74	7	MSV000084900	NoID	MSV000084900	G79521_1x_BC2_01_20158.mzXML	complex
mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786	0.01	mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786:scan:872	1	0.74	6	MSV000084900	NoID	MSV000084900	G79523_1x_5ul_RA5_01_19786.mzXML	supplement
mzspec:MSV000084900:G75256_rerun_BC10_01_19078	-0.0	mzspec:MSV000084900:G75256_rerun_BC10_01_19078:scan:864	1	0.74	6	MSV000084900	NoID	MSV000084900	G75256_rerun_BC10_01_19078.mzXML	salmon
mzspec:MSV000084900:G79732_5x_rerun_10ul_RB8_01_19588	0.0	mzspec:MSV000084900:G79732_5x_rerun_10ul_RB8_01_19588:scan:854	1	0.72	5	MSV000084900	NoID	MSV000084900	G79732_5x_rerun_10ul_RB8_01_19588.mzXML	yogurt_cow
mzspec:MSV000084900:G79220_2x_RH12_01_19432	0.0	mzspec:MSV000084900:G79220_2x_RH12_01_19432:scan:833	1	0.72	5	MSV000084900	NoID	MSV000084900	G79220_2x_RH12_01_19432.mzXML	egg_poultry
mzspec:MSV000084900:G75240_BH11_01_19059	0.0	mzspec:MSV000084900:G75240_BH11_01_19059:scan:860	1	0.71	6	MSV000084900	NoID	MSV000084900	G75240_BH11_01_19059.mzXML	halibut
mzspec:MSV000084900:75093_1x_BE10_01_17450	0.0	mzspec:MSV000084900:75093_1x_BE10_01_17450:scan:836	1	0.71	6	MSV000084900	NoID	MSV000084900	75093_1x_BE10_01_17450.mzXML	arugula
mzspec:MSV000084900:G73979_1x_BF5_01_20217	0.0	mzspec:MSV000084900:G73979_1x_BF5_01_20217:scan:855	1	0.71	5	MSV000084900	NoID	MSV000084900	G73979_1x_BF5_01_20217.mzXML	plant
mzspec:MSV000084900:G73458_2x_RH10_01_19429	0.0	mzspec:MSV000084900:G73458_2x_RH10_01_19429:scan:859	1	0.7	5	MSV000084900	NoID	MSV000084900	G73458_2x_RH10_01_19429.mzXML	apricot
