file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G78878_1x_RH6_01_20363	-0.04	mzspec:MSV000084900:G78878_1x_RH6_01_20363:scan:1353	1	0.94	6	MSV000084900	NoID	MSV000084900	G78878_1x_RH6_01_20363.mzXML	quince
mzspec:MSV000084900:CW_18.S_P1.T6_BA9_01_13094	-0.04	mzspec:MSV000084900:CW_18.S_P1.T6_BA9_01_13094:scan:909	1	0.86	5	MSV000084900	NoID	MSV000084900	CW_18.S_P1.T6_BA9_01_13094.mzXML	apple_cider
mzspec:MSV000084900:CW_97.S_R1.T9_BG5_01_13162	-0.04	mzspec:MSV000084900:CW_97.S_R1.T9_BG5_01_13162:scan:909	1	0.86	5	MSV000084900	NoID	MSV000084900	CW_97.S_R1.T9_BG5_01_13162.mzXML	apple_cider
mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144	-0.04	mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144:scan:1012	1	0.86	5	MSV000084900	NoID	MSV000084900	G87452_1x_rerun_BB9_01_26144.mzXML	vegetable/herb
mzspec:MSV000084900:G95846_1x_BF5_01_32288	-0.04	mzspec:MSV000084900:G95846_1x_BF5_01_32288:scan:1059	1	0.86	5	MSV000084900	NoID	MSV000084900	G95846_1x_BF5_01_32288.mzXML	cherry tomato
mzspec:MSV000084900:G72492_1x_BH6_01_17350	-0.04	mzspec:MSV000084900:G72492_1x_BH6_01_17350:scan:890	1	0.85	5	MSV000084900	NoID	MSV000084900	G72492_1x_BH6_01_17350.mzXML	red raspberry
mzspec:MSV000084900:CW_76.S_R1.T2_BE6_01_13139	-0.04	mzspec:MSV000084900:CW_76.S_R1.T2_BE6_01_13139:scan:909	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_76.S_R1.T2_BE6_01_13139.mzXML	apple_cider
mzspec:MSV000084900:G73437_1x_rerun_BE4_01_17364	-0.04	mzspec:MSV000084900:G73437_1x_rerun_BE4_01_17364:scan:879	1	0.85	5	MSV000084900	NoID	MSV000084900	G73437_1x_rerun_BE4_01_17364.mzXML	lemon
mzspec:MSV000084900:G72837_1x_RG2_01_18580	-0.04	mzspec:MSV000084900:G72837_1x_RG2_01_18580:scan:1012	1	0.84	5	MSV000084900	NoID	MSV000084900	G72837_1x_RG2_01_18580.mzXML	plant
mzspec:MSV000084900:G87598_1x_RD10_01_26282	-0.03	mzspec:MSV000084900:G87598_1x_RD10_01_26282:scan:777	1	0.84	5	MSV000084900	NoID	MSV000084900	G87598_1x_RD10_01_26282.mzXML	plant
mzspec:MSV000084900:CW_20.S_P3.T6_BA11_01_13096	-0.04	mzspec:MSV000084900:CW_20.S_P3.T6_BA11_01_13096:scan:909	1	0.84	5	MSV000084900	NoID	MSV000084900	CW_20.S_P3.T6_BA11_01_13096.mzXML	apple_cider
mzspec:MSV000084900:G79638_1x_RH9_01_18960	-0.04	mzspec:MSV000084900:G79638_1x_RH9_01_18960:scan:873	1	0.83	5	MSV000084900	NoID	MSV000084900	G79638_1x_RH9_01_18960.mzXML	grapefruit
