Dataset	Frequency
MSV000079697	601
MSV000079706	50
MSV000079707	46
MSV000079709	63
MSV000079710	77
MSV000079712	43
MSV000079714	49
MSV000079717	74
MSV000079718	54
MSV000079719	32
MSV000079720	119
MSV000080627	15
MSV000080905	39
MSV000081463	1
MSV000082331	13
MSV000082433	240
MSV000082629	1
MSV000082953	203
MSV000083300	1
MSV000083320	183
MSV000083475	9
MSV000083541	2
MSV000083559	165
MSV000084314	14
MSV000085944	107
MSV000086209	1
MSV000086415	4
MSV000087087	19
MSV000088137	11
MSV000088640	6
MSV000088842	156
