file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087872:Melilotus-officinalis-flower-nBuOH	-0.02	mzspec:MSV000087872:Melilotus-officinalis-flower-nBuOH:scan:3173	1	0.76	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Melilotus-officinalis-flower-nBuOH.mzML	MSV000087872/Melilotus-officinalis-flower-nBuOH.mzML	MSV000087872	Melilotus officinalis	47083	No	No	No
mzspec:MSV000087872:Mentha-piperita-flower-nBuOH	-0.02	mzspec:MSV000087872:Mentha-piperita-flower-nBuOH:scan:3139	1	0.75	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Mentha-piperita-flower-nBuOH.mzML	MSV000087872/Mentha-piperita-flower-nBuOH.mzML	MSV000087872	Mentha x piperita	34256	No	No	No
mzspec:MSV000087872:Picea-glauca-leaf-nBuOH	-0.02	mzspec:MSV000087872:Picea-glauca-leaf-nBuOH:scan:3413	1	0.74	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Picea-glauca-leaf-nBuOH.mzML	MSV000087872/Picea-glauca-leaf-nBuOH.mzML	MSV000087872	Picea glauca	3330	No	No	No
mzspec:MSV000087872:Pinus-banksiana-leaf-nBuOH	-0.02	mzspec:MSV000087872:Pinus-banksiana-leaf-nBuOH:scan:3372	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Pinus-banksiana-leaf-nBuOH.mzML	MSV000087872/Pinus-banksiana-leaf-nBuOH.mzML	MSV000087872	Pinus banksiana	3353	No	No	No
mzspec:MSV000087872:Mucuna-pruriens-leaf-nBuOH	-0.02	mzspec:MSV000087872:Mucuna-pruriens-leaf-nBuOH:scan:3431	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Mucuna-pruriens-leaf-nBuOH.mzML	MSV000087872/Mucuna-pruriens-leaf-nBuOH.mzML	MSV000087872	Mucuna pruriens	157652	No	No	No
mzspec:MSV000087872:Silybum-marianum-flower-nBuOH	-0.01	mzspec:MSV000087872:Silybum-marianum-flower-nBuOH:scan:3128	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Silybum-marianum-flower-nBuOH.mzML	MSV000087872/Silybum-marianum-flower-nBuOH.mzML	MSV000087872	Silybum marianum	92921	No	No	No
mzspec:MSV000087872:Rhus-copallina-stem-nBuOH	-0.01	mzspec:MSV000087872:Rhus-copallina-stem-nBuOH:scan:3135	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Rhus-copallina-stem-nBuOH.mzML	MSV000087872/Rhus-copallina-stem-nBuOH.mzML	MSV000087872	Rhus copallinum	32258	No	No	No
mzspec:MSV000087872:Lobelia-cardinalis-leaf-nBuOH	-0.02	mzspec:MSV000087872:Lobelia-cardinalis-leaf-nBuOH:scan:3057	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Lobelia-cardinalis-leaf-nBuOH.mzML	MSV000087872/Lobelia-cardinalis-leaf-nBuOH.mzML	MSV000087872	Lobelia cardinalis	76578	No	No	No
mzspec:MSV000087872:Melaleuca-alternifolia-leaf-nBuOH	-0.02	mzspec:MSV000087872:Melaleuca-alternifolia-leaf-nBuOH:scan:3377	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Melaleuca-alternifolia-leaf-nBuOH.mzML	MSV000087872/Melaleuca-alternifolia-leaf-nBuOH.mzML	MSV000087872	Melaleuca alternifolia	164405	No	No	No
mzspec:MSV000087872:Schizachyrium-scoparium-flower-nBuOH	-0.01	mzspec:MSV000087872:Schizachyrium-scoparium-flower-nBuOH:scan:3297	1	0.73	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Schizachyrium-scoparium-flower-nBuOH.mzML	MSV000087872/Schizachyrium-scoparium-flower-nBuOH.mzML	MSV000087872	Schizachyrium scoparium	79855	No	No	No
