Dataset	Frequency
MSV000078668	1
MSV000078669	1
MSV000078891	1
MSV000079034	2
MSV000080574	2
MSV000080629	3
MSV000080905	37
MSV000081151	1
MSV000081160	2
MSV000081343	1
MSV000081853	1
MSV000082048	70
MSV000082261	18
MSV000082433	314
MSV000082480	1
MSV000082582	8
MSV000082608	15
MSV000082612	4
MSV000082614	55
MSV000082616	141
MSV000082618	93
MSV000082629	39
MSV000082650	1
MSV000082813	1
MSV000082891	55
MSV000082944	2
MSV000082953	308
MSV000082972	1
MSV000082973	2
MSV000083055	1
MSV000083073	14
MSV000083102	1
MSV000083110	4
MSV000083300	4
MSV000083475	90
MSV000083482	1
MSV000083541	7
MSV000083559	101
MSV000083631	1
MSV000083665	10
MSV000083705	3
MSV000083798	28
MSV000084016	98
MSV000084020	15
MSV000084062	27
MSV000084107	27
MSV000084112	18
MSV000084314	3
MSV000084355	115
MSV000085142	3
MSV000085143	2
MSV000085389	83
MSV000085561	30
MSV000085882	3
MSV000085944	251
MSV000085991	72
MSV000086092	1
MSV000086207	3
MSV000086208	4
MSV000086209	34
MSV000086221	4
MSV000086293	1
MSV000086676	24
MSV000086830	31
MSV000086882	1
MSV000087087	9
MSV000087646	4
MSV000087685	31
MSV000087692	15
MSV000087728	13
MSV000087809	1
MSV000087885	1
MSV000087935	8
MSV000087995	12
MSV000088008	19
MSV000088137	1
MSV000088226	7
MSV000088564	4
MSV000088640	2
MSV000088697	1
MSV000088823	56
MSV000088842	222
MSV000089210	2
MSV000089540	8
MSV000089552	18
MSV000089725	1
MSV000089808	1
MSV000089900	1
MSV000090012	2
