Dataset	Frequency
MSV000079485	25
MSV000079697	49
MSV000079706	1
MSV000079709	11
MSV000079710	4
MSV000079712	2
MSV000079714	6
MSV000079717	16
MSV000079718	1
MSV000079720	9
MSV000079772	4
MSV000079813	69
MSV000079900	1
MSV000080188	1
MSV000080559	4
MSV000080627	2
MSV000081049	6
MSV000081160	29
MSV000081343	1
MSV000081463	1
MSV000082048	7
MSV000082157	2
MSV000082312	5
MSV000082331	15
MSV000082380	37
MSV000082382	2
MSV000082433	55
MSV000082602	1
MSV000082647	2
MSV000082869	1
MSV000082952	2
MSV000082953	147
MSV000083134	1
MSV000083183	1
MSV000083300	8
MSV000083320	137
MSV000083383	2
MSV000083475	17
MSV000083523	31
MSV000083541	13
MSV000083559	34
MSV000083772	24
MSV000083835	1
MSV000083888	1
MSV000083889	14
MSV000084237	1
MSV000084314	13
MSV000084595	4
MSV000084674	15
MSV000084738	3
MSV000084741	1
MSV000084744	2
MSV000084783	1
MSV000085000	2
MSV000085025	1
MSV000085417	1
MSV000085619	2
MSV000085786	1
MSV000085871	1
MSV000085882	1
MSV000085920	1
MSV000086131	47
MSV000086209	2
MSV000086252	1
MSV000086760	2
MSV000086926	1
MSV000087006	4
MSV000087148	1
MSV000087685	1
MSV000087728	32
MSV000088741	3
MSV000089313	25
