Dataset	Frequency
MSV000079389	68
MSV000079697	497
MSV000079706	36
MSV000079707	33
MSV000079709	72
MSV000079710	75
MSV000079712	27
MSV000079714	19
MSV000079717	58
MSV000079718	46
MSV000079719	32
MSV000079720	105
MSV000080442	2
MSV000080444	2
MSV000080627	1
MSV000080905	4
MSV000081171	5
MSV000081463	4
MSV000081694	63
MSV000082331	7
MSV000082433	43
MSV000082490	11
MSV000082493	6
MSV000082924	61
MSV000082953	136
MSV000083024	1
MSV000083073	2
MSV000083300	4
MSV000083320	1
MSV000083462	15
MSV000083475	4
MSV000083541	25
MSV000083559	89
MSV000084062	8
MSV000084107	8
MSV000084218	1
MSV000084314	24
MSV000084322	1
MSV000085944	241
MSV000086208	1
MSV000086221	1
MSV000086415	130
MSV000087087	40
MSV000087612	8
MSV000087728	1
MSV000087948	2
MSV000088137	73
MSV000088332	1
MSV000088640	64
MSV000088842	209
