Dataset	Frequency
MSV000079485	3
MSV000079697	756
MSV000079706	95
MSV000079707	52
MSV000079709	84
MSV000079710	91
MSV000079712	54
MSV000079714	80
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	129
MSV000080442	3
MSV000080443	2
MSV000080627	32
MSV000080905	45
MSV000081463	4
MSV000081548	18
MSV000081582	4
MSV000082331	22
MSV000082406	6
MSV000082432	1
MSV000082433	241
MSV000082490	2
MSV000082629	8
MSV000082674	12
MSV000082953	232
MSV000083300	4
MSV000083320	494
MSV000083475	29
MSV000083541	6
MSV000083559	179
MSV000084314	30
MSV000085944	219
MSV000086208	2
MSV000086209	135
MSV000086221	2
MSV000086415	88
MSV000087087	6
MSV000087612	20
MSV000087948	7
MSV000088137	32
MSV000088640	2
MSV000088842	165
