file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86787_1x_RG10_01_23372	0.0	mzspec:MSV000084900:G86787_1x_RG10_01_23372:scan:230	1	0.97	6	MSV000084900	NoID	MSV000084900	G86787_1x_RG10_01_23372.mzXML	avocado
mzspec:MSV000084900:75156_1x_BA3_01_17423	-0.03	mzspec:MSV000084900:75156_1x_BA3_01_17423:scan:418	1	0.95	7	MSV000084900	NoID	MSV000084900	75156_1x_BA3_01_17423.mzXML	pine nut
mzspec:MSV000084900:G86824_1x_RF6_01_23364	0.0	mzspec:MSV000084900:G86824_1x_RF6_01_23364:scan:229	1	0.94	6	MSV000084900	NoID	MSV000084900	G86824_1x_RF6_01_23364.mzXML	oregano
mzspec:MSV000084900:G75168_1x_RC6_01_18817	0.0	mzspec:MSV000084900:G75168_1x_RC6_01_18817:scan:220	1	0.92	6	MSV000084900	NoID	MSV000084900	G75168_1x_RC6_01_18817.mzXML	blueberry
mzspec:MSV000084900:G72765_BH7_01_19055	-0.0	mzspec:MSV000084900:G72765_BH7_01_19055:scan:216	1	0.92	6	MSV000084900	NoID	MSV000084900	G72765_BH7_01_19055.mzXML	beet
mzspec:MSV000084900:G79313_1x_RE10_01_18863	0.0	mzspec:MSV000084900:G79313_1x_RE10_01_18863:scan:220	1	0.91	6	MSV000084900	NoID	MSV000084900	G79313_1x_RE10_01_18863.mzXML	galangal
mzspec:MSV000084900:G90219_1x_BA6_01_26543	0.0	mzspec:MSV000084900:G90219_1x_BA6_01_26543:scan:216	1	0.88	6	MSV000084900	NoID	MSV000084900	G90219_1x_BA6_01_26543.mzXML	avocado
mzspec:MSV000084900:G72758_BE7_01_19009	0.0	mzspec:MSV000084900:G72758_BE7_01_19009:scan:239	1	0.87	7	MSV000084900	NoID	MSV000084900	G72758_BE7_01_19009.mzXML	blenham apricot
mzspec:MSV000084900:G83314_5x_RA10_01_21409	0.0	mzspec:MSV000084900:G83314_5x_RA10_01_21409:scan:236	1	0.85	5	MSV000084900	NoID	MSV000084900	G83314_5x_RA10_01_21409.mzXML	red beet
mzspec:MSV000084900:G75088_RE5_01_17588	0.0	mzspec:MSV000084900:G75088_RE5_01_17588:scan:240	1	0.84	5	MSV000084900	NoID	MSV000084900	G75088_RE5_01_17588.mzXML	pine nut
mzspec:MSV000084900:G86788_1x_RG11_01_23383	0.0	mzspec:MSV000084900:G86788_1x_RG11_01_23383:scan:238	1	0.79	5	MSV000084900	NoID	MSV000084900	G86788_1x_RG11_01_23383.mzXML	avocado
mzspec:MSV000084900:RB3_RB3_01_49068	0.02	mzspec:MSV000084900:RB3_RB3_01_49068:scan:342	1	0.79	5	MSV000084900	NoID	MSV000084900	RB3_RB3_01_49068.mzXML	sage
mzspec:MSV000084900:G75687_1x_RB8_01_18805	0.0	mzspec:MSV000084900:G75687_1x_RB8_01_18805:scan:225	1	0.78	5	MSV000084900	NoID	MSV000084900	G75687_1x_RB8_01_18805.mzXML	avocado
