file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75082_2x_rerun_RG11_01_19446	0.0	mzspec:MSV000084900:G75082_2x_rerun_RG11_01_19446:scan:746	1	0.9	6	MSV000084900	NoID	MSV000084900	G75082_2x_rerun_RG11_01_19446.mzXML	durum wheat semolina
mzspec:MSV000084900:G79756_5x_RC2_01_21428	0.01	mzspec:MSV000084900:G79756_5x_RC2_01_21428:scan:739	1	0.89	5	MSV000084900	NoID	MSV000084900	G79756_5x_RC2_01_21428.mzXML	beet
mzspec:MSV000084900:G72466_10x_BA8_01_17873	0.0	mzspec:MSV000084900:G72466_10x_BA8_01_17873:scan:713	1	0.88	5	MSV000084900	NoID	MSV000084900	G72466_10x_BA8_01_17873.mzXML	grain/grass
mzspec:MSV000084900:G75804_p19_d4_rerun_GB5_01_21711	0.0	mzspec:MSV000084900:G75804_p19_d4_rerun_GB5_01_21711:scan:763	1	0.87	5	MSV000084900	NoID	MSV000084900	G75804_p19_d4_rerun_GB5_01_21711.mzXML	horse, yellow/brown meat
mzspec:MSV000084900:G83303_5x_RG6_01_21503	0.01	mzspec:MSV000084900:G83303_5x_RG6_01_21503:scan:764	1	0.87	5	MSV000084900	NoID	MSV000084900	G83303_5x_RG6_01_21503.mzXML	yeast
mzspec:MSV000084900:G72803_RD12_01_18368	0.0	mzspec:MSV000084900:G72803_RD12_01_18368:scan:744	1	0.87	5	MSV000084900	NoID	MSV000084900	G72803_RD12_01_18368.mzXML	rice
mzspec:MSV000084900:G87356_1x_BE10_01_26059	0.0	mzspec:MSV000084900:G87356_1x_BE10_01_26059:scan:759	1	0.86	5	MSV000084900	NoID	MSV000084900	G87356_1x_BE10_01_26059.mzXML	grasshopper
mzspec:MSV000084900:G96379_5x_RH11_01_32749	0.01	mzspec:MSV000084900:G96379_5x_RH11_01_32749:scan:765	1	0.85	5	MSV000084900	NoID	MSV000084900	G96379_5x_RH11_01_32749.mzXML	beef
mzspec:MSV000084900:G96378_5x_RC7_01_32635	0.01	mzspec:MSV000084900:G96378_5x_RC7_01_32635:scan:757	1	0.85	5	MSV000084900	NoID	MSV000084900	G96378_5x_RC7_01_32635.mzXML	beef
mzspec:MSV000084900:G79550_1x_BA11_01_18217	0.01	mzspec:MSV000084900:G79550_1x_BA11_01_18217:scan:770	1	0.84	5	MSV000084900	NoID	MSV000084900	G79550_1x_BA11_01_18217.mzXML	trout, skin
mzspec:MSV000084900:G96163_5x_RH2_01_32737	0.01	mzspec:MSV000084900:G96163_5x_RH2_01_32737:scan:758	1	0.84	5	MSV000084900	NoID	MSV000084900	G96163_5x_RH2_01_32737.mzXML	beef
mzspec:MSV000084900:G75801_5x_BA10_01_19247	0.01	mzspec:MSV000084900:G75801_5x_BA10_01_19247:scan:736	1	0.84	5	MSV000084900	NoID	MSV000084900	G75801_5x_BA10_01_19247.mzXML	horse, brown meat
mzspec:MSV000084900:G79551_p14_h10_GB4_01_21640	0.0	mzspec:MSV000084900:G79551_p14_h10_GB4_01_21640:scan:772	1	0.83	6	MSV000084900	NoID	MSV000084900	G79551_p14_h10_GB4_01_21640.mzXML	trout, end fin
mzspec:MSV000084900:G75068_2x_rerun_RG2_01_19440	0.01	mzspec:MSV000084900:G75068_2x_rerun_RG2_01_19440:scan:761	1	0.82	5	MSV000084900	NoID	MSV000084900	G75068_2x_rerun_RG2_01_19440.mzXML	plant
mzspec:MSV000084900:G79749_5x_rerun_BH11_01_20115	0.01	mzspec:MSV000084900:G79749_5x_rerun_BH11_01_20115:scan:763	1	0.8	5	MSV000084900	NoID	MSV000084900	G79749_5x_rerun_BH11_01_20115.mzXML	plant
mzspec:MSV000084900:G96269_5x_BG7_01_32809	0.0	mzspec:MSV000084900:G96269_5x_BG7_01_32809:scan:752	1	0.71	5	MSV000084900	NoID	MSV000084900	G96269_5x_BG7_01_32809.mzXML	beef
