Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000079181	17
MSV000079389	9
MSV000079523	42
MSV000079542	3
MSV000079598	1
MSV000079697	588
MSV000079706	95
MSV000079707	46
MSV000079709	47
MSV000079710	59
MSV000079712	53
MSV000079714	80
MSV000079717	75
MSV000079718	54
MSV000079719	25
MSV000079720	42
MSV000079772	1
MSV000079773	18
MSV000079813	10
MSV000079819	1
MSV000079888	8
MSV000080015	25
MSV000080030	28
MSV000080071	1
MSV000080142	60
MSV000080167	114
MSV000080176	33
MSV000080177	15
MSV000080178	31
MSV000080179	63
MSV000080181	7
MSV000080186	31
MSV000080187	32
MSV000080188	10
MSV000080299	11
MSV000080335	4
MSV000080507	31
MSV000080533	1
MSV000080559	8
MSV000080562	15
MSV000080574	51
MSV000080627	1
MSV000080628	3
MSV000080629	1
MSV000080673	348
MSV000080905	170
MSV000081048	1
MSV000081064	2
MSV000081065	3
MSV000081160	3
MSV000081171	17
MSV000081351	102
MSV000081354	4
MSV000081364	7
MSV000081379	3
MSV000081456	4
MSV000081492	2
MSV000081508	346
MSV000081544	1
MSV000081580	2
MSV000081582	132
MSV000081694	6
MSV000081731	5
MSV000081804	12
MSV000081808	52
MSV000081810	10
MSV000081816	4
MSV000081949	4
MSV000081952	44
MSV000081981	308
MSV000082005	2
MSV000082048	24
MSV000082082	5
MSV000082083	17
MSV000082085	31
MSV000082086	4
MSV000082128	1
MSV000082157	1
MSV000082261	6
MSV000082312	25
MSV000082323	1
MSV000082324	1
MSV000082432	3
MSV000082433	13
MSV000082480	7
MSV000082490	52
MSV000082493	67
MSV000082582	1
MSV000082602	4
MSV000082629	3
MSV000082630	4
MSV000082647	15
MSV000082649	1
MSV000082674	16
MSV000082678	1
MSV000082741	1
MSV000082813	9
MSV000082869	3
MSV000082924	6
MSV000082952	4
MSV000082953	210
MSV000082962	12
MSV000082967	7
MSV000082972	9
MSV000082973	24
MSV000083024	5
MSV000083032	2
MSV000083065	3
MSV000083073	1
MSV000083077	79
MSV000083094	1
MSV000083098	10
MSV000083110	1
MSV000083183	10
MSV000083300	1
MSV000083320	3
MSV000083365	1
MSV000083383	44
MSV000083475	1
MSV000083482	24
MSV000083522	1
MSV000083533	1
MSV000083541	42
MSV000083559	415
MSV000083632	1
MSV000083660	6
MSV000083678	1
MSV000083705	1
MSV000083757	9
MSV000083772	1
MSV000083791	1
MSV000083889	15
MSV000084016	8
MSV000084045	4
MSV000084092	1
MSV000084095	31
MSV000084112	7
MSV000084116	27
MSV000084152	6
MSV000084218	4
MSV000084219	1
MSV000084312	1
MSV000084314	37
MSV000084322	1
MSV000084463	6
MSV000084590	3
MSV000084741	2
MSV000084955	1
MSV000085129	1
MSV000085446	17
MSV000085480	26
MSV000085555	5
MSV000085657	5
MSV000085713	45
MSV000085786	21
MSV000085843	4
MSV000085844	24
MSV000085852	39
MSV000085891	5
MSV000085925	8
MSV000085991	1
MSV000086002	2
MSV000086027	28
MSV000086236	5
MSV000086270	4
MSV000086335	6
MSV000086415	162
MSV000086882	3
MSV000086926	3
MSV000086993	2
MSV000087006	8
MSV000087087	98
MSV000087335	2
MSV000087359	93
MSV000087612	58
MSV000087694	6
MSV000087948	8
MSV000087951	2
MSV000087995	12
MSV000088008	3
MSV000088021	303
MSV000088137	157
MSV000088164	77
MSV000088226	3
MSV000088546	4
MSV000088570	5
MSV000088594	69
MSV000088640	28
MSV000088645	1
MSV000088646	7
MSV000088823	27
MSV000088842	5
MSV000089210	1
MSV000089313	5
MSV000089558	1
MSV000089740	5
MSV000090011	1
