Dataset	Frequency
MSV000079485	10
MSV000079697	587
MSV000079706	49
MSV000079707	41
MSV000079709	79
MSV000079710	66
MSV000079712	40
MSV000079714	61
MSV000079717	80
MSV000079718	52
MSV000079719	10
MSV000079720	116
MSV000080015	2
MSV000080178	3
MSV000080562	15
MSV000080627	28
MSV000080629	1
MSV000080905	26
MSV000081463	11
MSV000082331	22
MSV000082433	194
MSV000082582	3
MSV000082629	29
MSV000082952	6
MSV000082953	242
MSV000083300	6
MSV000083320	508
MSV000083475	29
MSV000083541	2
MSV000083559	357
MSV000083889	7
MSV000084314	24
MSV000084753	1
MSV000085480	13
MSV000085786	6
MSV000085844	1
MSV000085852	3
MSV000085944	71
MSV000086209	10
MSV000087728	2
MSV000088021	3
MSV000088137	1
MSV000088842	147
MSV000089313	6
