file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G000073462_170522183406	0.0	mzspec:MSV000084900:G000073462_170522183406:scan:2493	1	0.95	9	MSV000084900	NoID	MSV000084900	G000073462_170522183406.mzXML	complex
mzspec:MSV000084900:G86874_1x_RG6_01_23379	0.0	mzspec:MSV000084900:G86874_1x_RG6_01_23379:scan:1490	1	0.87	7	MSV000084900	NoID	MSV000084900	G86874_1x_RG6_01_23379.mzXML	green mung bean
mzspec:MSV000084900:G83349_1x_BG9_01_21904	-0.0	mzspec:MSV000084900:G83349_1x_BG9_01_21904:scan:1344	1	0.87	6	MSV000084900	NoID	MSV000084900	G83349_1x_BG9_01_21904.mzXML	complex
mzspec:MSV000084900:G79229_2x_RG12_01_19215	0.0	mzspec:MSV000084900:G79229_2x_RG12_01_19215:scan:1494	1	0.87	6	MSV000084900	NoID	MSV000084900	G79229_2x_RG12_01_19215.mzXML	maple syrup
mzspec:MSV000084900:16NAVY10_v2_sup_1_GH9_01_39606	0.0	mzspec:MSV000084900:16NAVY10_v2_sup_1_GH9_01_39606:scan:1476	1	0.86	9	MSV000084900	NoID	MSV000084900	16NAVY10_v2_sup_1_GH9_01_39606.mzXML	plant
mzspec:MSV000084900:G96049_1x_RH5_01_31888	0.0	mzspec:MSV000084900:G96049_1x_RH5_01_31888:scan:1473	1	0.86	7	MSV000084900	NoID	MSV000084900	G96049_1x_RH5_01_31888.mzXML	coffee
mzspec:MSV000084900:G90220_1x_rerun_BC6_01_26614	-0.0	mzspec:MSV000084900:G90220_1x_rerun_BC6_01_26614:scan:1488	1	0.86	7	MSV000084900	NoID	MSV000084900	G90220_1x_rerun_BC6_01_26614.mzXML	acai
mzspec:MSV000084900:G95763_5x_BC2_01_32055	0.0	mzspec:MSV000084900:G95763_5x_BC2_01_32055:scan:1474	1	0.86	7	MSV000084900	NoID	MSV000084900	G95763_5x_BC2_01_32055.mzXML	White tea
mzspec:MSV000084900:G95779_5x_BA12_01_32035	-0.0	mzspec:MSV000084900:G95779_5x_BA12_01_32035:scan:1466	1	0.86	7	MSV000084900	NoID	MSV000084900	G95779_5x_BA12_01_32035.mzXML	Oolong tea
mzspec:MSV000084900:G87442_5x_RB6_01_26000	-0.0	mzspec:MSV000084900:G87442_5x_RB6_01_26000:scan:1444	1	0.86	5	MSV000084900	NoID	MSV000084900	G87442_5x_RB6_01_26000.mzXML	saffron
mzspec:MSV000084900:15NAVY01_v1_snk_1_GG3_01_39516	-0.0	mzspec:MSV000084900:15NAVY01_v1_snk_1_GG3_01_39516:scan:1499	1	0.85	8	MSV000084900	NoID	MSV000084900	15NAVY01_v1_snk_1_GG3_01_39516.mzXML	potato
mzspec:MSV000084900:G86739_10x_RG6_01_23217	-0.0	mzspec:MSV000084900:G86739_10x_RG6_01_23217:scan:1470	1	0.85	7	MSV000084900	NoID	MSV000084900	G86739_10x_RG6_01_23217.mzXML	complex
mzspec:MSV000084900:G83355_1x_BE10_01_21894	-0.0	mzspec:MSV000084900:G83355_1x_BE10_01_21894:scan:1396	1	0.85	7	MSV000084900	NoID	MSV000084900	G83355_1x_BE10_01_21894.mzXML	complex
mzspec:MSV000084900:74015_1x_BG2_01_17470	-0.0	mzspec:MSV000084900:74015_1x_BG2_01_17470:scan:1504	1	0.85	7	MSV000084900	NoID	MSV000084900	74015_1x_BG2_01_17470.mzXML	orange bell pepper
mzspec:MSV000084900:G74124_1x_10ul_RD10_01_19822	0.0	mzspec:MSV000084900:G74124_1x_10ul_RD10_01_19822:scan:1486	1	0.85	7	MSV000084900	NoID	MSV000084900	G74124_1x_10ul_RD10_01_19822.mzXML	fleshy fruit
mzspec:MSV000084900:G95777_5x_BA3_01_32026	-0.0	mzspec:MSV000084900:G95777_5x_BA3_01_32026:scan:1479	1	0.85	6	MSV000084900	NoID	MSV000084900	G95777_5x_BA3_01_32026.mzXML	Pu'er tea
mzspec:MSV000084900:G95840_1x_BG4_01_32294	-0.0	mzspec:MSV000084900:G95840_1x_BG4_01_32294:scan:1487	1	0.85	6	MSV000084900	NoID	MSV000084900	G95840_1x_BG4_01_32294.mzXML	tomato
mzspec:MSV000084900:G75237_1x_10ul_RE6_01_19833	-0.0	mzspec:MSV000084900:G75237_1x_10ul_RE6_01_19833:scan:1492	1	0.85	6	MSV000084900	NoID	MSV000084900	G75237_1x_10ul_RE6_01_19833.mzXML	complex
mzspec:MSV000084900:G96453_1x_RG9_01_31876	-0.0	mzspec:MSV000084900:G96453_1x_RG9_01_31876:scan:1480	1	0.85	5	MSV000084900	NoID	MSV000084900	G96453_1x_RG9_01_31876.mzXML	coffee
mzspec:MSV000084900:G96052_20x_BE6_01_31959	0.0	mzspec:MSV000084900:G96052_20x_BE6_01_31959:scan:1436	1	0.85	5	MSV000084900	NoID	MSV000084900	G96052_20x_BE6_01_31959.mzXML	coffee
mzspec:MSV000084900:G96716_RD2_01_31804	-0.0	mzspec:MSV000084900:G96716_RD2_01_31804:scan:1479	1	0.85	5	MSV000084900	NoID	MSV000084900	G96716_RD2_01_31804.mzXML	coffee
mzspec:MSV000084900:G79664_1x_BG11_01_20236	0.0	mzspec:MSV000084900:G79664_1x_BG11_01_20236:scan:1488	1	0.84	8	MSV000084900	NoID	MSV000084900	G79664_1x_BG11_01_20236.mzXML	molasses
mzspec:MSV000084900:G87555_1x_RH8_01_26348	-0.0	mzspec:MSV000084900:G87555_1x_RH8_01_26348:scan:1481	1	0.84	8	MSV000084900	NoID	MSV000084900	G87555_1x_RH8_01_26348.mzXML	lime
mzspec:MSV000084900:72538_1x_BB6_01_17402	0.0	mzspec:MSV000084900:72538_1x_BB6_01_17402:scan:1497	1	0.84	8	MSV000084900	NoID	MSV000084900	72538_1x_BB6_01_17402.mzXML	napa cabbage
mzspec:MSV000084900:G86713_1x_RC11_01_21762	-0.0	mzspec:MSV000084900:G86713_1x_RC11_01_21762:scan:1465	1	0.84	7	MSV000084900	NoID	MSV000084900	G86713_1x_RC11_01_21762.mzXML	complex
mzspec:MSV000084900:G83401_5x_rerun_RE7_01_21493	0.0	mzspec:MSV000084900:G83401_5x_rerun_RE7_01_21493:scan:1483	1	0.84	7	MSV000084900	NoID	MSV000084900	G83401_5x_rerun_RE7_01_21493.mzXML	brown rice
mzspec:MSV000084900:G75762_1x_10ul_RF9_01_19888	0.0	mzspec:MSV000084900:G75762_1x_10ul_RF9_01_19888:scan:1486	1	0.84	7	MSV000084900	NoID	MSV000084900	G75762_1x_10ul_RF9_01_19888.mzXML	plant
mzspec:MSV000084900:G72509_5x_RB6_01_19477	0.0	mzspec:MSV000084900:G72509_5x_RB6_01_19477:scan:1485	1	0.84	7	MSV000084900	NoID	MSV000084900	G72509_5x_RB6_01_19477.mzXML	complex
mzspec:MSV000084900:G83392_1x_RH8_01_21859	-0.0	mzspec:MSV000084900:G83392_1x_RH8_01_21859:scan:1489	1	0.84	7	MSV000084900	NoID	MSV000084900	G83392_1x_RH8_01_21859.mzXML	complex
mzspec:MSV000084900:G95778_5x_BB9_01_32048	0.0	mzspec:MSV000084900:G95778_5x_BB9_01_32048:scan:1464	1	0.84	7	MSV000084900	NoID	MSV000084900	G95778_5x_BB9_01_32048.mzXML	Oolong tea
mzspec:MSV000084900:G75211_1x_BD3_01_17295	-0.0	mzspec:MSV000084900:G75211_1x_BD3_01_17295:scan:1498	1	0.84	6	MSV000084900	NoID	MSV000084900	G75211_1x_BD3_01_17295.mzXML	zucchini
mzspec:MSV000084900:G96051_20x_BE4_01_31957	0.0	mzspec:MSV000084900:G96051_20x_BE4_01_31957:scan:1445	1	0.84	6	MSV000084900	NoID	MSV000084900	G96051_20x_BE4_01_31957.mzXML	coffee
mzspec:MSV000084900:G75717_RB9_01_17544	0.0	mzspec:MSV000084900:G75717_RB9_01_17544:scan:1498	1	0.84	6	MSV000084900	NoID	MSV000084900	G75717_RB9_01_17544.mzXML	short grain brown rice
mzspec:MSV000084900:18NAVY30_v2_lun_5_GC7_01_39635	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_5_GC7_01_39635:scan:1512	1	0.84	6	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_5_GC7_01_39635.mzXML	green grape
mzspec:MSV000084900:G86771_1x_BB9_01_23142	0.0	mzspec:MSV000084900:G86771_1x_BB9_01_23142:scan:1478	1	0.84	6	MSV000084900	NoID	MSV000084900	G86771_1x_BB9_01_23142.mzXML	peanut
mzspec:MSV000084900:G86687_10x_RE4_01_23184	0.0	mzspec:MSV000084900:G86687_10x_RE4_01_23184:scan:1485	1	0.84	6	MSV000084900	NoID	MSV000084900	G86687_10x_RE4_01_23184.mzXML	vegetable/herb
mzspec:MSV000084900:G79170_5x_BF10_01_19699	0.0	mzspec:MSV000084900:G79170_5x_BF10_01_19699:scan:1487	1	0.84	6	MSV000084900	NoID	MSV000084900	G79170_5x_BF10_01_19699.mzXML	ice cream
mzspec:MSV000084900:G83396_5x_RD6_01_21445	-0.0	mzspec:MSV000084900:G83396_5x_RD6_01_21445:scan:1489	1	0.84	6	MSV000084900	NoID	MSV000084900	G83396_5x_RD6_01_21445.mzXML	almond
