file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75199_1x_BB10_01_17266	-0.0	mzspec:MSV000084900:G75199_1x_BB10_01_17266:scan:894	1	0.87	8	MSV000084900	NoID	MSV000084900	G75199_1x_BB10_01_17266.mzXML	pineapple sage
mzspec:MSV000084900:G79484_1x_RF2_01_18868	-0.0	mzspec:MSV000084900:G79484_1x_RF2_01_18868:scan:723	1	0.87	7	MSV000084900	NoID	MSV000084900	G79484_1x_RF2_01_18868.mzXML	nectarine
mzspec:MSV000084900:G75834_5x_4ul_BE4_01_19721	-0.0	mzspec:MSV000084900:G75834_5x_4ul_BE4_01_19721:scan:1023	1	0.85	7	MSV000084900	NoID	MSV000084900	G75834_5x_4ul_BE4_01_19721.mzXML	Black tea
mzspec:MSV000084900:G87465_1x_RB6_01_26247	0.0	mzspec:MSV000084900:G87465_1x_RB6_01_26247:scan:154	1	0.84	7	MSV000084900	NoID	MSV000084900	G87465_1x_RB6_01_26247.mzXML	grapefruit
mzspec:MSV000084900:G79723_5x_BA6_01_19612	0.0	mzspec:MSV000084900:G79723_5x_BA6_01_19612:scan:762	1	0.81	7	MSV000084900	NoID	MSV000084900	G79723_5x_BA6_01_19612.mzXML	Oolong tea
mzspec:MSV000084900:G95860_1x_BG6_01_32296	-0.0	mzspec:MSV000084900:G95860_1x_BG6_01_32296:scan:725	1	0.8	6	MSV000084900	NoID	MSV000084900	G95860_1x_BG6_01_32296.mzXML	cherry tomato
mzspec:MSV000084900:G96091_1x_RG5_01_32162	0.0	mzspec:MSV000084900:G96091_1x_RG5_01_32162:scan:997	1	0.8	6	MSV000084900	NoID	MSV000084900	G96091_1x_RG5_01_32162.mzXML	cherry tomato
mzspec:MSV000084900:G95806_1x_RC8_01_32113	-0.0	mzspec:MSV000084900:G95806_1x_RC8_01_32113:scan:828	1	0.8	6	MSV000084900	NoID	MSV000084900	G95806_1x_RC8_01_32113.mzXML	tomato
mzspec:MSV000084900:G79275_1x_RB5_01_18802	0.0	mzspec:MSV000084900:G79275_1x_RB5_01_18802:scan:767	1	0.79	6	MSV000084900	NoID	MSV000084900	G79275_1x_RB5_01_18802.mzXML	donut peach
mzspec:MSV000084900:G95940_1x_RB2_01_32086	-0.0	mzspec:MSV000084900:G95940_1x_RB2_01_32086:scan:1003	1	0.79	6	MSV000084900	NoID	MSV000084900	G95940_1x_RB2_01_32086.mzXML	cherry tomato
mzspec:MSV000084900:G96067_1x_RC3_01_32102	-0.0	mzspec:MSV000084900:G96067_1x_RC3_01_32102:scan:833	1	0.78	6	MSV000084900	NoID	MSV000084900	G96067_1x_RC3_01_32102.mzXML	cherry tomato
mzspec:MSV000084900:G75173_1x_BC11_01_17289	0.0	mzspec:MSV000084900:G75173_1x_BC11_01_17289:scan:946	1	0.78	6	MSV000084900	NoID	MSV000084900	G75173_1x_BC11_01_17289.mzXML	mushroom plant
mzspec:MSV000084900:G72480_1x_BG6_01_17337	-0.0	mzspec:MSV000084900:G72480_1x_BG6_01_17337:scan:664	1	0.78	6	MSV000084900	NoID	MSV000084900	G72480_1x_BG6_01_17337.mzXML	strawberry
