Dataset	Frequency
MSV000078668	1
MSV000078891	8
MSV000079034	77
MSV000079069	40
MSV000079697	556
MSV000079706	100
MSV000079707	45
MSV000079709	38
MSV000079710	51
MSV000079712	77
MSV000079714	81
MSV000079717	44
MSV000079718	46
MSV000079719	18
MSV000079720	69
MSV000080016	3
MSV000080167	44
MSV000080176	8
MSV000080177	1
MSV000080178	1
MSV000080180	1
MSV000080182	1
MSV000080183	14
MSV000080188	2
MSV000080335	3
MSV000081160	1
MSV000081482	5
MSV000082612	6
MSV000082616	1
MSV000082953	35
MSV000083106	6
MSV000083411	1
MSV000083612	1
MSV000083665	35
MSV000083705	2
MSV000084132	1
MSV000084314	1
MSV000084325	2
MSV000084701	2
MSV000084884	1
MSV000084904	5
MSV000085142	1
MSV000085467	3
MSV000086270	1172
MSV000086415	168
MSV000086989	19
MSV000087087	110
MSV000087359	39
MSV000087612	76
MSV000087948	7
MSV000087996	1
MSV000088040	235
MSV000088087	121
MSV000088137	279
MSV000088242	4
MSV000088546	218
MSV000088570	37
MSV000088594	141
MSV000088640	144
MSV000088645	1006
MSV000088646	397
MSV000088843	122
MSV000089313	484
MSV000089540	328
MSV000089558	213
