Dataset	Frequency
MSV000079329	87
MSV000080180	69
MSV000080181	51
MSV000080182	50
MSV000080183	639
MSV000080905	496
MSV000080961	53
MSV000081068	15
MSV000081108	4
MSV000081113	14
MSV000081116	45
MSV000081151	162
MSV000081343	575
MSV000081351	386
MSV000081354	51
MSV000081364	145
MSV000081482	206
MSV000081492	49
MSV000081544	5
MSV000081949	154
MSV000081952	210
MSV000082048	634
MSV000082157	386
MSV000082261	4
MSV000082428	8
MSV000082433	438
MSV000082480	122
MSV000082582	422
MSV000082602	25
MSV000082608	470
MSV000082612	3
MSV000082614	9
MSV000082616	24
MSV000082618	2
MSV000082629	2
MSV000082630	24
MSV000082647	109
MSV000082649	1
MSV000082650	12
MSV000082681	1
MSV000082685	1
MSV000082710	1
MSV000082813	182
MSV000082953	213
MSV000082972	182
MSV000082973	233
MSV000083010	3
MSV000083073	252
MSV000083077	388
MSV000083083	733
MSV000083094	68
MSV000083106	7
MSV000083110	9
MSV000083272	5
MSV000083275	4
MSV000083383	2
MSV000083475	33
MSV000083481	20
MSV000083483	17
MSV000083490	7
MSV000083541	28
MSV000083612	7
MSV000083647	823
MSV000083651	14
MSV000083660	90
MSV000083665	209
MSV000083678	25
MSV000083705	8
MSV000083791	10
MSV000083798	26
MSV000084016	137
MSV000084020	563
MSV000084062	2
MSV000084092	29
MSV000084107	2
MSV000084112	1
MSV000084132	18
MSV000084237	2
MSV000084287	6
MSV000084325	70
MSV000084355	305
MSV000084576	138
MSV000084900	3
MSV000084904	33
MSV000085142	56
MSV000085143	2
MSV000085389	20
MSV000085561	7
MSV000085654	20
MSV000085879	9
MSV000085990	1
MSV000085991	30
MSV000086063	18
MSV000086064	19
MSV000086208	17
MSV000086209	108
MSV000086221	17
MSV000086270	437
MSV000086293	2
MSV000086415	1061
MSV000086483	11
MSV000086989	125
MSV000087087	348
MSV000087127	34
MSV000087148	2
MSV000087359	178
MSV000087612	196
MSV000087646	18
MSV000087948	10
MSV000088040	347
MSV000088087	145
MSV000088137	448
MSV000088335	6
MSV000088546	396
MSV000088570	282
MSV000088594	178
MSV000088640	14
MSV000088645	887
MSV000088646	937
MSV000088843	176
MSV000089313	97
MSV000089558	155
