file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087872:Laurus-nobilis-stem-nBuOH	0.0	mzspec:MSV000087872:Laurus-nobilis-stem-nBuOH:scan:2752	1	0.95	8	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Laurus-nobilis-stem-nBuOH.mzML	MSV000087872/Laurus-nobilis-stem-nBuOH.mzML	MSV000087872	Laurus nobilis	85223	No	No	No
mzspec:MSV000087872:Thunbergia-battiscombei-leaf-nBuOH	0.0	mzspec:MSV000087872:Thunbergia-battiscombei-leaf-nBuOH:scan:2538	1	0.91	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Thunbergia-battiscombei-leaf-nBuOH.mzML	MSV000087872/Thunbergia-battiscombei-leaf-nBuOH.mzML	MSV000087872	Thunbergia battiscombei	504044	No	No	No
mzspec:MSV000087872:Pachypodium-succulentum-stem-nBuOH	0.0	mzspec:MSV000087872:Pachypodium-succulentum-stem-nBuOH:scan:2621	1	0.9	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Pachypodium-succulentum-stem-nBuOH.mzML	MSV000087872/Pachypodium-succulentum-stem-nBuOH.mzML	MSV000087872	Pachypodium succulentum	1055859	No	No	No
mzspec:MSV000087872:Cunonia-capensis-stem-nBuOH	0.0	mzspec:MSV000087872:Cunonia-capensis-stem-nBuOH:scan:2738	1	0.9	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Cunonia-capensis-stem-nBuOH.mzML	MSV000087872/Cunonia-capensis-stem-nBuOH.mzML	MSV000087872	Cunonia capensis	140419	No	No	No
mzspec:MSV000087872:Gleditsia-triacanthos-nBuOH	0.0	mzspec:MSV000087872:Gleditsia-triacanthos-nBuOH:scan:2736	1	0.9	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Gleditsia-triacanthos-nBuOH.mzML	MSV000087872/Gleditsia-triacanthos-nBuOH.mzML	MSV000087872	Gleditsia triacanthos	54874	No	No	No
mzspec:MSV000087872:Iris-sibirica-leaf-nBuOH	0.0	mzspec:MSV000087872:Iris-sibirica-leaf-nBuOH:scan:2770	1	0.89	8	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Iris-sibirica-leaf-nBuOH.mzML	MSV000087872/Iris-sibirica-leaf-nBuOH.mzML	MSV000087872	Iris sibirica	198826	No	No	No
mzspec:MSV000087872:Euonymus-atropurpurea-leaf-nBuOH	0.0	mzspec:MSV000087872:Euonymus-atropurpurea-leaf-nBuOH:scan:2676	1	0.89	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Euonymus-atropurpurea-leaf-nBuOH.mzML	MSV000087872/Euonymus-atropurpurea-leaf-nBuOH.mzML	MSV000087872	Euonymus atropurpureus	482937	No	No	No
mzspec:MSV000087872:Clusia-rosea-leaf-nBuOH	0.0	mzspec:MSV000087872:Clusia-rosea-leaf-nBuOH:scan:2736	1	0.89	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Clusia-rosea-leaf-nBuOH.mzML	MSV000087872/Clusia-rosea-leaf-nBuOH.mzML	MSV000087872	Clusia rosea	156476	No	No	No
mzspec:MSV000087872:Vaccinium-macrocarpon-leaf-nBuOH	0.0	mzspec:MSV000087872:Vaccinium-macrocarpon-leaf-nBuOH:scan:2643	1	0.89	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Vaccinium-macrocarpon-leaf-nBuOH.mzML	MSV000087872/Vaccinium-macrocarpon-leaf-nBuOH.mzML	MSV000087872	Vaccinium macrocarpon	13750	No	No	No
mzspec:MSV000087872:Leucanthemum-flower-nBuOH	0.0	mzspec:MSV000087872:Leucanthemum-flower-nBuOH:scan:2501	1	0.89	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Leucanthemum-flower-nBuOH.mzML	MSV000087872/Leucanthemum-flower-nBuOH.mzML	MSV000087872	Leucanthemum	99071	No	No	No
