Dataset	Frequency
MSV000078667	8
MSV000078670	8
MSV000079034	1
MSV000079329	13
MSV000079598	93
MSV000079697	485
MSV000079706	45
MSV000079707	28
MSV000079709	42
MSV000079710	53
MSV000079712	43
MSV000079714	68
MSV000079717	92
MSV000079718	35
MSV000079719	18
MSV000079720	53
MSV000079772	18
MSV000079773	6
MSV000079808	1
MSV000079813	85
MSV000079819	4
MSV000079900	5
MSV000080015	34
MSV000080016	128
MSV000080142	462
MSV000080167	96
MSV000080176	43
MSV000080177	15
MSV000080178	39
MSV000080179	20
MSV000080180	11
MSV000080181	5
MSV000080182	3
MSV000080183	29
MSV000080186	6
MSV000080187	14
MSV000080188	86
MSV000080299	22
MSV000080335	3
MSV000080469	23
MSV000080507	105
MSV000080533	2
MSV000080540	12
MSV000080559	16
MSV000080562	25
MSV000080574	60
MSV000080604	1
MSV000080616	1
MSV000080627	7
MSV000080628	109
MSV000080673	325
MSV000080905	69
MSV000080912	7
MSV000080961	31
MSV000081064	2
MSV000081065	20
MSV000081067	4
MSV000081068	12
MSV000081097	1
MSV000081099	2
MSV000081108	3
MSV000081116	53
MSV000081151	15
MSV000081160	17
MSV000081318	6
MSV000081343	403
MSV000081347	1
MSV000081351	342
MSV000081354	3
MSV000081364	3
MSV000081456	2
MSV000081482	2
MSV000081492	1
MSV000081544	5
MSV000081665	1
MSV000081731	18
MSV000081741	1
MSV000081804	12
MSV000081808	63
MSV000081853	1
MSV000081949	4
MSV000081952	157
MSV000081981	241
MSV000082048	1
MSV000082049	3
MSV000082074	1
MSV000082082	17
MSV000082083	137
MSV000082084	6
MSV000082085	106
MSV000082086	44
MSV000082128	3
MSV000082157	2
MSV000082261	1
MSV000082312	41
MSV000082331	15
MSV000082433	387
MSV000082480	1
MSV000082582	252
MSV000082612	3
MSV000082614	2
MSV000082616	8
MSV000082618	16
MSV000082629	4
MSV000082630	5
MSV000082633	37
MSV000082647	9
MSV000082649	1
MSV000082695	10
MSV000082706	12
MSV000082708	13
MSV000082709	2
MSV000082713	2
MSV000082714	1
MSV000082716	1
MSV000082719	6
MSV000082720	5
MSV000082721	1
MSV000082724	1
MSV000082730	2
MSV000082732	3
MSV000082734	10
MSV000082741	4
MSV000082743	22
MSV000082744	1
MSV000082778	6
MSV000082782	1
MSV000082813	1
MSV000082869	78
MSV000082891	46
MSV000082952	11
MSV000082953	211
MSV000082972	1
MSV000082973	2
MSV000083010	3
MSV000083077	288
MSV000083083	1
MSV000083094	1
MSV000083098	5
MSV000083134	19
MSV000083264	6
MSV000083272	11
MSV000083274	8
MSV000083275	24
MSV000083300	36
MSV000083306	9
MSV000083320	334
MSV000083365	3
MSV000083383	62
MSV000083387	21
MSV000083395	3
MSV000083396	1
MSV000083475	47
MSV000083482	1
MSV000083521	3
MSV000083522	30
MSV000083541	62
MSV000083559	120
MSV000083631	16
MSV000083647	1
MSV000083665	2
MSV000083729	8
MSV000083756	79
MSV000083757	3
MSV000083772	51
MSV000083789	12
MSV000083791	6
MSV000083798	1
MSV000083835	65
MSV000083888	1
MSV000083889	95
MSV000084020	1
MSV000084095	7
MSV000084100	1
MSV000084112	1
MSV000084116	37
MSV000084119	4
MSV000084132	1
MSV000084143	13
MSV000084152	14
MSV000084158	11
MSV000084165	4
MSV000084312	8
MSV000084314	99
MSV000084556	1
MSV000084628	6
MSV000084738	16
MSV000084744	4
MSV000084753	28
MSV000084783	66
MSV000084873	1
MSV000084884	5
MSV000084900	3
MSV000084951	1
MSV000084955	1
MSV000085000	4
MSV000085025	8
MSV000085031	1
MSV000085042	2
MSV000085107	17
MSV000085129	65
MSV000085261	23
MSV000085352	2
MSV000085404	6
MSV000085417	5
MSV000085443	6
MSV000085444	6
MSV000085446	31
MSV000085467	96
MSV000085480	368
MSV000085554	2
MSV000085555	21
MSV000085585	3
MSV000085693	35
MSV000085713	3
MSV000085777	10
MSV000085778	2
MSV000085779	8
MSV000085786	2
MSV000085843	10
MSV000085844	76
MSV000085852	101
MSV000085864	13
MSV000085870	10
MSV000085871	1
MSV000085882	2
MSV000085890	1
MSV000085891	29
MSV000085917	1
MSV000085921	2
MSV000085944	95
MSV000086002	2
MSV000086063	5
MSV000086064	5
MSV000086092	1
MSV000086123	1
MSV000086131	150
MSV000086176	1
MSV000086206	6
MSV000086208	10
MSV000086209	24
MSV000086221	10
MSV000086236	11
MSV000086251	1
MSV000086270	1010
MSV000086293	2
MSV000086303	2
MSV000086415	890
MSV000086495	1
MSV000086666	7
MSV000086676	35
MSV000086760	18
MSV000086879	6
MSV000086989	57
MSV000086993	2
MSV000087005	4
MSV000087087	177
MSV000087093	6
MSV000087127	1
MSV000087148	1
MSV000087187	3
MSV000087322	3
MSV000087359	176
MSV000087364	135
MSV000087368	6
MSV000087449	2
MSV000087471	1
MSV000087612	186
MSV000087628	4
MSV000087629	4
MSV000087630	3
MSV000087646	1
MSV000087650	1
MSV000087685	94
MSV000087711	23
MSV000087728	5
MSV000087747	10
MSV000087809	8
MSV000087854	1
MSV000087885	2
MSV000087904	23
MSV000087905	1
MSV000087923	1
MSV000087948	5
MSV000087964	1
MSV000088008	6
MSV000088021	626
MSV000088040	444
MSV000088087	69
MSV000088137	377
MSV000088164	173
MSV000088226	1
MSV000088255	83
MSV000088420	1
MSV000088476	2
MSV000088511	2
MSV000088519	1
MSV000088546	20
MSV000088570	293
MSV000088594	174
MSV000088640	36
MSV000088645	269
MSV000088646	719
MSV000088670	1
MSV000088690	3
MSV000088691	1
MSV000088719	3
MSV000088732	32
MSV000088741	6
MSV000088821	5
MSV000088823	33
MSV000088827	8
MSV000088842	96
MSV000088843	175
MSV000089061	8
MSV000089210	1
MSV000089313	430
MSV000089534	1
MSV000089540	7
MSV000089558	65
MSV000089638	2
MSV000089725	5
MSV000089808	5
MSV000089834	4
MSV000089835	3
MSV000089900	5
MSV000090006	1
