Dataset	Frequency
MSV000078646	1
MSV000078891	1
MSV000079069	42
MSV000079598	26
MSV000079697	164
MSV000079706	51
MSV000079707	29
MSV000079709	1
MSV000079710	14
MSV000079712	2
MSV000079714	12
MSV000079717	18
MSV000079718	31
MSV000079719	7
MSV000079813	1
MSV000079819	5
MSV000079888	1
MSV000079900	1
MSV000080016	8
MSV000080188	8
MSV000080335	2
MSV000080469	8
MSV000080627	3
MSV000081351	8
MSV000082049	1
MSV000082083	7
MSV000082086	1
MSV000082433	10
MSV000082582	1
MSV000082608	3
MSV000082629	34
MSV000082680	5
MSV000082953	68
MSV000083077	14
MSV000083320	80
MSV000083475	3
MSV000083521	1
MSV000083541	4
MSV000083559	4
MSV000083835	8
MSV000084143	2
MSV000084314	15
MSV000084741	16
MSV000084753	1
MSV000084755	2
MSV000085480	1
MSV000085864	29
MSV000085944	1
MSV000086209	3
MSV000086926	4
MSV000087006	5
MSV000087630	1
MSV000087747	15
MSV000087964	1
MSV000088534	2
MSV000088535	7
MSV000088821	2
MSV000088823	15
MSV000088842	25
MSV000089061	2
MSV000089474	1
