Dataset	Frequency
MSV000079389	109
MSV000079421	16
MSV000079485	9
MSV000079523	1
MSV000079697	39
MSV000079709	5
MSV000079710	7
MSV000079712	2
MSV000079717	4
MSV000079718	2
MSV000079719	4
MSV000079720	16
MSV000080030	8
MSV000080031	2
MSV000080442	14
MSV000080443	19
MSV000080444	9
MSV000080627	11
MSV000081171	1
MSV000081379	29
MSV000081508	2
MSV000081694	76
MSV000082331	1
MSV000082432	72
MSV000082433	16
MSV000082490	46
MSV000082629	1
MSV000082674	44
MSV000082924	74
MSV000082953	132
MSV000083462	7
MSV000083559	16
MSV000083584	4
MSV000084314	21
MSV000084322	5
MSV000084463	3
MSV000085944	13
MSV000088842	21
