Dataset	Frequency
MSV000079356	1
MSV000079389	4
MSV000079523	1
MSV000079598	8
MSV000079697	124
MSV000079706	9
MSV000079707	6
MSV000079709	22
MSV000079710	13
MSV000079712	5
MSV000079714	12
MSV000079717	26
MSV000079718	14
MSV000079719	3
MSV000079720	14
MSV000080442	3
MSV000080443	1
MSV000080444	2
MSV000080469	2
MSV000080562	3
MSV000080627	3
MSV000080628	1
MSV000080905	22
MSV000081284	2
MSV000081343	1
MSV000081357	5
MSV000081379	9
MSV000081694	3
MSV000081731	1
MSV000081804	1
MSV000082083	6
MSV000082262	5
MSV000082331	9
MSV000082433	221
MSV000082490	10
MSV000082674	6
MSV000082891	31
MSV000082924	3
MSV000082952	1
MSV000082953	59
MSV000083024	4
MSV000083077	3
MSV000083264	1
MSV000083320	18
MSV000083365	2
MSV000083383	2
MSV000083462	4
MSV000083521	6
MSV000083522	13
MSV000083541	1
MSV000083559	323
MSV000083632	9
MSV000083889	15
MSV000084152	1
MSV000084218	3
MSV000084219	1
MSV000084314	1
MSV000084322	4
MSV000084590	1
MSV000084610	1
MSV000084744	2
MSV000084753	2
MSV000085480	5
MSV000085555	3
MSV000085779	2
MSV000085786	4
MSV000085843	1
MSV000085844	9
MSV000085944	256
MSV000086209	135
MSV000086415	18
MSV000087087	90
MSV000087612	40
MSV000087646	1
MSV000087728	2
MSV000087747	1
MSV000087809	1
MSV000087854	19
MSV000087948	8
MSV000088021	347
MSV000088137	191
MSV000088164	25
MSV000088640	19
MSV000088646	2
MSV000088823	2
MSV000088842	223
MSV000089474	1
MSV000089540	2
MSV000089552	1
MSV000089558	15
