file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G78975_1x_RG5_01_18885	0.0	mzspec:MSV000084900:G78975_1x_RG5_01_18885:scan:702	1	0.97	7	MSV000084900	NoID	MSV000084900	G78975_1x_RG5_01_18885.mzXML	mango
mzspec:MSV000084900:CW_84.S_R3.T4_BF3_01_13148	0.0	mzspec:MSV000084900:CW_84.S_R3.T4_BF3_01_13148:scan:622	1	0.97	6	MSV000084900	NoID	MSV000084900	CW_84.S_R3.T4_BF3_01_13148.mzXML	apple_cider
mzspec:MSV000084900:CW_128.S_F3.T6_RB2_01_13201	-0.0	mzspec:MSV000084900:CW_128.S_F3.T6_RB2_01_13201:scan:628	1	0.96	6	MSV000084900	NoID	MSV000084900	CW_128.S_F3.T6_RB2_01_13201.mzXML	apple_cider
mzspec:MSV000084900:G87558_1x_RG8_01_26330	0.0	mzspec:MSV000084900:G87558_1x_RG8_01_26330:scan:694	1	0.94	6	MSV000084900	NoID	MSV000084900	G87558_1x_RG8_01_26330.mzXML	mineola orange
mzspec:MSV000084900:CW_108.S_R1.T14_BH5_01_13174	-0.0	mzspec:MSV000084900:CW_108.S_R1.T14_BH5_01_13174:scan:628	1	0.94	6	MSV000084900	NoID	MSV000084900	CW_108.S_R1.T14_BH5_01_13174.mzXML	apple_cider
mzspec:MSV000084900:G86887_1x_rerun_15ul_RD7_01_26338	0.0	mzspec:MSV000084900:G86887_1x_rerun_15ul_RD7_01_26338:scan:688	1	0.94	5	MSV000084900	NoID	MSV000084900	G86887_1x_rerun_15ul_RD7_01_26338.mzXML	mango
mzspec:MSV000084900:G75620_BD8_01_18996	0.0	mzspec:MSV000084900:G75620_BD8_01_18996:scan:705	1	0.94	5	MSV000084900	NoID	MSV000084900	G75620_BD8_01_18996.mzXML	strawberry
mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604	-0.0	mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604:scan:704	1	0.93	6	MSV000084900	NoID	MSV000084900	G72822_1x_10ul_RC1_01_18604.mzXML	white wine
mzspec:MSV000084900:CW_96.S_R3.T8_BG4_01_13161	0.0	mzspec:MSV000084900:CW_96.S_R3.T8_BG4_01_13161:scan:623	1	0.93	6	MSV000084900	NoID	MSV000084900	CW_96.S_R3.T8_BG4_01_13161.mzXML	apple_cider
mzspec:MSV000084900:72500_1x_BG3_01_17471	-0.0	mzspec:MSV000084900:72500_1x_BG3_01_17471:scan:731	1	0.92	6	MSV000084900	NoID	MSV000084900	72500_1x_BG3_01_17471.mzXML	apple
mzspec:MSV000084900:CW_81.S_R3.T3_BE11_01_13144	0.0	mzspec:MSV000084900:CW_81.S_R3.T3_BE11_01_13144:scan:628	1	0.92	6	MSV000084900	NoID	MSV000084900	CW_81.S_R3.T3_BE11_01_13144.mzXML	apple_cider
mzspec:MSV000084900:G86802_1x_RH10_01_23387	-0.0	mzspec:MSV000084900:G86802_1x_RH10_01_23387:scan:706	1	0.92	6	MSV000084900	NoID	MSV000084900	G86802_1x_RH10_01_23387.mzXML	blueberry
mzspec:MSV000084900:CW_83.S_R2.T4_BF2_01_13147	-0.0	mzspec:MSV000084900:CW_83.S_R2.T4_BF2_01_13147:scan:633	1	0.92	6	MSV000084900	NoID	MSV000084900	CW_83.S_R2.T4_BF2_01_13147.mzXML	apple_cider
mzspec:MSV000084900:G72806_1x_RH3_01_20360	0.0	mzspec:MSV000084900:G72806_1x_RH3_01_20360:scan:691	1	0.91	6	MSV000084900	NoID	MSV000084900	G72806_1x_RH3_01_20360.mzXML	parsley
mzspec:MSV000084900:G79228_2x_RA12_01_19108	0.0	mzspec:MSV000084900:G79228_2x_RA12_01_19108:scan:702	1	0.9	5	MSV000084900	NoID	MSV000084900	G79228_2x_RA12_01_19108.mzXML	herb/spice
mzspec:MSV000084900:CW_20.S_P3.T6_BA11_01_13096	-0.0	mzspec:MSV000084900:CW_20.S_P3.T6_BA11_01_13096:scan:608	1	0.9	5	MSV000084900	NoID	MSV000084900	CW_20.S_P3.T6_BA11_01_13096.mzXML	apple_cider
mzspec:MSV000084900:CW_140.S_F3.T10_RC3_01_13214	-0.0	mzspec:MSV000084900:CW_140.S_F3.T10_RC3_01_13214:scan:628	1	0.9	5	MSV000084900	NoID	MSV000084900	CW_140.S_F3.T10_RC3_01_13214.mzXML	apple_cider
mzspec:MSV000084900:CW_29.S_P3.T9_BB9_01_13106	0.0	mzspec:MSV000084900:CW_29.S_P3.T9_BB9_01_13106:scan:634	1	0.89	6	MSV000084900	NoID	MSV000084900	CW_29.S_P3.T9_BB9_01_13106.mzXML	apple_cider
mzspec:MSV000084900:CW_34.S_P1.T11_BB11_01_13108	0.0	mzspec:MSV000084900:CW_34.S_P1.T11_BB11_01_13108:scan:608	1	0.89	6	MSV000084900	NoID	MSV000084900	CW_34.S_P1.T11_BB11_01_13108.mzXML	apple_cider
mzspec:MSV000084900:G79511_1x_RE8_01_20325	0.0	mzspec:MSV000084900:G79511_1x_RE8_01_20325:scan:732	1	0.89	5	MSV000084900	NoID	MSV000084900	G79511_1x_RE8_01_20325.mzXML	apricot
mzspec:MSV000084900:73471_1x_rerun_BA4_01_21391	0.0	mzspec:MSV000084900:73471_1x_rerun_BA4_01_21391:scan:747	1	0.88	6	MSV000084900	NoID	MSV000084900	73471_1x_rerun_BA4_01_21391.mzXML	apple
mzspec:MSV000084900:G79275_1x_RB5_01_18802	0.0	mzspec:MSV000084900:G79275_1x_RB5_01_18802:scan:699	1	0.88	5	MSV000084900	NoID	MSV000084900	G79275_1x_RB5_01_18802.mzXML	donut peach
mzspec:MSV000084900:G86801_1x_rerun_RH9_01_23405	0.0	mzspec:MSV000084900:G86801_1x_rerun_RH9_01_23405:scan:706	1	0.88	5	MSV000084900	NoID	MSV000084900	G86801_1x_rerun_RH9_01_23405.mzXML	blueberry
mzspec:MSV000084900:G87468_1x_RE3_01_26290	0.0	mzspec:MSV000084900:G87468_1x_RE3_01_26290:scan:695	1	0.88	5	MSV000084900	NoID	MSV000084900	G87468_1x_RE3_01_26290.mzXML	grapefruit
mzspec:MSV000084900:CW_82.S_R1.T4_BE12_01_13145	0.0	mzspec:MSV000084900:CW_82.S_R1.T4_BE12_01_13145:scan:605	1	0.88	5	MSV000084900	NoID	MSV000084900	CW_82.S_R1.T4_BE12_01_13145.mzXML	apple_cider
mzspec:MSV000084900:G78878_1x_RH6_01_20363	0.0	mzspec:MSV000084900:G78878_1x_RH6_01_20363:scan:695	1	0.88	5	MSV000084900	NoID	MSV000084900	G78878_1x_RH6_01_20363.mzXML	quince
mzspec:MSV000084900:G83189_5x_RB10_01_20151	0.0	mzspec:MSV000084900:G83189_5x_RB10_01_20151:scan:698	1	0.87	6	MSV000084900	NoID	MSV000084900	G83189_5x_RB10_01_20151.mzXML	quinoa
mzspec:MSV000084900:CW_26.S_P3.T8_BB6_01_13103	0.0	mzspec:MSV000084900:CW_26.S_P3.T8_BB6_01_13103:scan:628	1	0.87	6	MSV000084900	NoID	MSV000084900	CW_26.S_P3.T8_BB6_01_13103.mzXML	apple_cider
mzspec:MSV000084900:CW_24.S_P1.T8_BB4_01_13101	0.0	mzspec:MSV000084900:CW_24.S_P1.T8_BB4_01_13101:scan:628	1	0.87	5	MSV000084900	NoID	MSV000084900	CW_24.S_P1.T8_BB4_01_13101.mzXML	apple_cider
mzspec:MSV000084900:G87559_1x_RA9_01_26233	0.0	mzspec:MSV000084900:G87559_1x_RA9_01_26233:scan:692	1	0.87	5	MSV000084900	NoID	MSV000084900	G87559_1x_RA9_01_26233.mzXML	mineola orange
mzspec:MSV000084900:G79512_1x_rerun_10ul_RC8_01_20395	0.0	mzspec:MSV000084900:G79512_1x_rerun_10ul_RC8_01_20395:scan:700	1	0.87	5	MSV000084900	NoID	MSV000084900	G79512_1x_rerun_10ul_RC8_01_20395.mzXML	pear
mzspec:MSV000084900:G78997_1x_RD12_01_18844	-0.0	mzspec:MSV000084900:G78997_1x_RD12_01_18844:scan:752	1	0.87	5	MSV000084900	NoID	MSV000084900	G78997_1x_RD12_01_18844.mzXML	passionfruit
mzspec:MSV000084900:G78983_1x_RG7_01_18888	0.0	mzspec:MSV000084900:G78983_1x_RG7_01_18888:scan:698	1	0.87	5	MSV000084900	NoID	MSV000084900	G78983_1x_RG7_01_18888.mzXML	red guava
mzspec:MSV000084900:G86851_1x_RA8_01_23484	0.0	mzspec:MSV000084900:G86851_1x_RA8_01_23484:scan:733	1	0.87	5	MSV000084900	NoID	MSV000084900	G86851_1x_RA8_01_23484.mzXML	apple
mzspec:MSV000084900:CW_87.S_R3.T5_BF6_01_13151	0.0	mzspec:MSV000084900:CW_87.S_R3.T5_BF6_01_13151:scan:633	1	0.87	5	MSV000084900	NoID	MSV000084900	CW_87.S_R3.T5_BF6_01_13151.mzXML	apple_cider
mzspec:MSV000084900:G87466_1x_RA5_01_26224	0.0	mzspec:MSV000084900:G87466_1x_RA5_01_26224:scan:694	1	0.86	6	MSV000084900	NoID	MSV000084900	G87466_1x_RA5_01_26224.mzXML	grapefruit
mzspec:MSV000084900:G79624_5x_BH4_01_18895	0.0	mzspec:MSV000084900:G79624_5x_BH4_01_18895:scan:699	1	0.86	5	MSV000084900	NoID	MSV000084900	G79624_5x_BH4_01_18895.mzXML	orange
mzspec:MSV000084900:G78979_1x_rerun_RA7_01_18845	-0.0	mzspec:MSV000084900:G78979_1x_rerun_RA7_01_18845:scan:703	1	0.86	5	MSV000084900	NoID	MSV000084900	G78979_1x_rerun_RA7_01_18845.mzXML	cantelope melon
mzspec:MSV000084900:G79633_1x_RH5_01_18972	0.0	mzspec:MSV000084900:G79633_1x_RH5_01_18972:scan:705	1	0.86	5	MSV000084900	NoID	MSV000084900	G79633_1x_RH5_01_18972.mzXML	orange
mzspec:MSV000084900:79166_1x_BA8_01_17391	0.0	mzspec:MSV000084900:79166_1x_BA8_01_17391:scan:702	1	0.86	5	MSV000084900	NoID	MSV000084900	79166_1x_BA8_01_17391.mzXML	jalapeno pepper
mzspec:MSV000084900:G73951_1x_BF5_01_17323	0.0	mzspec:MSV000084900:G73951_1x_BF5_01_17323:scan:703	1	0.86	5	MSV000084900	NoID	MSV000084900	G73951_1x_BF5_01_17323.mzXML	shishito pepper
mzspec:MSV000084900:G79625_1x_RH6_01_18974	0.0	mzspec:MSV000084900:G79625_1x_RH6_01_18974:scan:705	1	0.86	5	MSV000084900	NoID	MSV000084900	G79625_1x_RH6_01_18974.mzXML	orange
mzspec:MSV000084900:G87499_1x_RG4_01_26456	0.0	mzspec:MSV000084900:G87499_1x_RG4_01_26456:scan:691	1	0.86	5	MSV000084900	NoID	MSV000084900	G87499_1x_RG4_01_26456.mzXML	zinfindel, white
mzspec:MSV000084900:G90220_1x_rerun_BC6_01_26614	-0.0	mzspec:MSV000084900:G90220_1x_rerun_BC6_01_26614:scan:697	1	0.86	5	MSV000084900	NoID	MSV000084900	G90220_1x_rerun_BC6_01_26614.mzXML	acai
mzspec:MSV000084900:CW_103.S_R1.T11_BG11_01_13168	0.0	mzspec:MSV000084900:CW_103.S_R1.T11_BG11_01_13168:scan:604	1	0.86	5	MSV000084900	NoID	MSV000084900	CW_103.S_R1.T11_BG11_01_13168.mzXML	apple_cider
mzspec:MSV000084900:CW_97.S_R1.T9_BG5_01_13162	0.0	mzspec:MSV000084900:CW_97.S_R1.T9_BG5_01_13162:scan:603	1	0.86	5	MSV000084900	NoID	MSV000084900	CW_97.S_R1.T9_BG5_01_13162.mzXML	apple_cider
mzspec:MSV000084900:CW_91.S_R1.T7_BF10_01_13155	0.0	mzspec:MSV000084900:CW_91.S_R1.T7_BF10_01_13155:scan:628	1	0.86	5	MSV000084900	NoID	MSV000084900	CW_91.S_R1.T7_BF10_01_13155.mzXML	apple_cider
mzspec:MSV000084900:RA5_RA5_01_49053	0.0	mzspec:MSV000084900:RA5_RA5_01_49053:scan:706	1	0.86	5	MSV000084900	NoID	MSV000084900	RA5_RA5_01_49053.mzXML	white peach
mzspec:MSV000084900:G75203_1x_rerun_BF1_01_17370	-0.0	mzspec:MSV000084900:G75203_1x_rerun_BF1_01_17370:scan:705	1	0.85	5	MSV000084900	NoID	MSV000084900	G75203_1x_rerun_BF1_01_17370.mzXML	cannabis leaf
mzspec:MSV000084900:CW_89.S_R2.T6_BF8_01_13153	0.0	mzspec:MSV000084900:CW_89.S_R2.T6_BF8_01_13153:scan:628	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_89.S_R2.T6_BF8_01_13153.mzXML	apple_cider
mzspec:MSV000084900:CW_131.S_F3.T7_RB5_01_13204	-0.0	mzspec:MSV000084900:CW_131.S_F3.T7_RB5_01_13204:scan:628	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_131.S_F3.T7_RB5_01_13204.mzXML	apple_cider
mzspec:MSV000084900:CW_8.S_P3.T2_BA8_01_13093	0.0	mzspec:MSV000084900:CW_8.S_P3.T2_BA8_01_13093:scan:634	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_8.S_P3.T2_BA8_01_13093.mzXML	apple_cider
mzspec:MSV000084900:CW_113.S_F3.T1_BH9_01_13178	-0.0	mzspec:MSV000084900:CW_113.S_F3.T1_BH9_01_13178:scan:628	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_113.S_F3.T1_BH9_01_13178.mzXML	apple_cider
mzspec:MSV000084900:G86799_1x_2ul_RH7_01_23404	0.0	mzspec:MSV000084900:G86799_1x_2ul_RH7_01_23404:scan:709	1	0.85	5	MSV000084900	NoID	MSV000084900	G86799_1x_2ul_RH7_01_23404.mzXML	satsuma mandarin
mzspec:MSV000084900:CW_74.S_R2.T1_BE4_01_13137	0.0	mzspec:MSV000084900:CW_74.S_R2.T1_BE4_01_13137:scan:628	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_74.S_R2.T1_BE4_01_13137.mzXML	apple_cider
mzspec:MSV000084900:G75183_1x_rerun_BD1_01_17358	0.0	mzspec:MSV000084900:G75183_1x_rerun_BD1_01_17358:scan:708	1	0.85	5	MSV000084900	NoID	MSV000084900	G75183_1x_rerun_BD1_01_17358.mzXML	watercress
mzspec:MSV000084900:G79219_2x_RB12_01_19122	-0.0	mzspec:MSV000084900:G79219_2x_RB12_01_19122:scan:700	1	0.85	5	MSV000084900	NoID	MSV000084900	G79219_2x_RB12_01_19122.mzXML	plant
mzspec:MSV000084900:CW_142.S_F2.T11_RC5_01_13216	-0.0	mzspec:MSV000084900:CW_142.S_F2.T11_RC5_01_13216:scan:628	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_142.S_F2.T11_RC5_01_13216.mzXML	apple_cider
mzspec:MSV000084900:CW_92.S_R2.T7_BF11_01_13156	0.0	mzspec:MSV000084900:CW_92.S_R2.T7_BF11_01_13156:scan:622	1	0.85	5	MSV000084900	NoID	MSV000084900	CW_92.S_R2.T7_BF11_01_13156.mzXML	apple_cider
