file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75138_RE9_01_18374	0.0	mzspec:MSV000084900:G75138_RE9_01_18374:scan:1528	1	0.82	6	MSV000084900	NoID	MSV000084900	G75138_RE9_01_18374.mzXML	chia
mzspec:MSV000084900:G86787_1x_RG10_01_23372	-0.04	mzspec:MSV000084900:G86787_1x_RG10_01_23372:scan:1705	1	0.81	6	MSV000084900	NoID	MSV000084900	G86787_1x_RG10_01_23372.mzXML	avocado
mzspec:MSV000084900:G78820_BD12_01_19000	0.0	mzspec:MSV000084900:G78820_BD12_01_19000:scan:1413	1	0.78	6	MSV000084900	NoID	MSV000084900	G78820_BD12_01_19000.mzXML	complex
mzspec:MSV000084900:G75244_rerun_BF10_01_19087	0.0	mzspec:MSV000084900:G75244_rerun_BF10_01_19087:scan:1528	1	0.78	6	MSV000084900	NoID	MSV000084900	G75244_rerun_BF10_01_19087.mzXML	meat
mzspec:MSV000084900:G79678_5x_RD11_01_19514	0.0	mzspec:MSV000084900:G79678_5x_RD11_01_19514:scan:1507	1	0.78	6	MSV000084900	NoID	MSV000084900	G79678_5x_RD11_01_19514.mzXML	salami
mzspec:MSV000084900:G79723_5x_BA6_01_19612	0.0	mzspec:MSV000084900:G79723_5x_BA6_01_19612:scan:1337	1	0.78	5	MSV000084900	NoID	MSV000084900	G79723_5x_BA6_01_19612.mzXML	Oolong tea
mzspec:MSV000084900:G78964_2x_rerun_RE4_01_19197	0.0	mzspec:MSV000084900:G78964_2x_rerun_RE4_01_19197:scan:1661	1	0.77	5	MSV000084900	NoID	MSV000084900	G78964_2x_rerun_RE4_01_19197.mzXML	plant
mzspec:MSV000084900:G96379_5x_RH11_01_32749	0.0	mzspec:MSV000084900:G96379_5x_RH11_01_32749:scan:1377	1	0.77	5	MSV000084900	NoID	MSV000084900	G96379_5x_RH11_01_32749.mzXML	beef
mzspec:MSV000084900:G86753_1x_BB7_01_23140	0.0	mzspec:MSV000084900:G86753_1x_BB7_01_23140:scan:1407	1	0.77	5	MSV000084900	NoID	MSV000084900	G86753_1x_BB7_01_23140.mzXML	wheat
mzspec:MSV000084900:G75589_rerun_5ul_RF7_01_17721	0.0	mzspec:MSV000084900:G75589_rerun_5ul_RF7_01_17721:scan:1400	1	0.76	6	MSV000084900	NoID	MSV000084900	G75589_rerun_5ul_RF7_01_17721.mzXML	adzuki bean
mzspec:MSV000084900:G73680_5x_BD3_01_18300	0.0	mzspec:MSV000084900:G73680_5x_BD3_01_18300:scan:1498	1	0.76	5	MSV000084900	NoID	MSV000084900	G73680_5x_BD3_01_18300.mzXML	blue cheese
mzspec:MSV000084900:G75702_RC7_01_17563	0.0	mzspec:MSV000084900:G75702_RC7_01_17563:scan:1529	1	0.76	5	MSV000084900	NoID	MSV000084900	G75702_RC7_01_17563.mzXML	pinto bean
mzspec:MSV000084900:G79747_5x_BH6_01_20059	0.0	mzspec:MSV000084900:G79747_5x_BH6_01_20059:scan:1371	1	0.76	5	MSV000084900	NoID	MSV000084900	G79747_5x_BH6_01_20059.mzXML	plant
mzspec:MSV000084900:G87604_1x_RD11_01_26283	-0.03	mzspec:MSV000084900:G87604_1x_RD11_01_26283:scan:1730	1	0.76	5	MSV000084900	NoID	MSV000084900	G87604_1x_RD11_01_26283.mzXML	fuerte avocado
mzspec:MSV000084900:G78971_1x_BH8_01_20273	0.0	mzspec:MSV000084900:G78971_1x_BH8_01_20273:scan:1138	1	0.75	6	MSV000084900	NoID	MSV000084900	G78971_1x_BH8_01_20273.mzXML	smoked paprika
mzspec:MSV000084900:G83197_10ul_rerun_GC3_01_20487	0.0	mzspec:MSV000084900:G83197_10ul_rerun_GC3_01_20487:scan:1389	1	0.75	5	MSV000084900	NoID	MSV000084900	G83197_10ul_rerun_GC3_01_20487.mzXML	cowpea
mzspec:MSV000084900:G79711_5x_RA11_01_19469	0.0	mzspec:MSV000084900:G79711_5x_RA11_01_19469:scan:1127	1	0.75	5	MSV000084900	NoID	MSV000084900	G79711_5x_RA11_01_19469.mzXML	manzanilla olive
mzspec:MSV000084900:G79332_5x_BE12_01_19324	0.0	mzspec:MSV000084900:G79332_5x_BE12_01_19324:scan:1235	1	0.75	5	MSV000084900	NoID	MSV000084900	G79332_5x_BE12_01_19324.mzXML	mouse intestines
mzspec:MSV000084900:G79238_1x_RB10_01_18807	0.0	mzspec:MSV000084900:G79238_1x_RB10_01_18807:scan:1132	1	0.74	5	MSV000084900	NoID	MSV000084900	G79238_1x_RB10_01_18807.mzXML	artichoke
mzspec:MSV000084900:G83202_5x_RD7_01_21446	0.0	mzspec:MSV000084900:G83202_5x_RD7_01_21446:scan:1401	1	0.73	5	MSV000084900	NoID	MSV000084900	G83202_5x_RD7_01_21446.mzXML	complex
mzspec:MSV000084900:G73642_2x_RB3_01_19113	-0.04	mzspec:MSV000084900:G73642_2x_RB3_01_19113:scan:1706	1	0.73	5	MSV000084900	NoID	MSV000084900	G73642_2x_RB3_01_19113.mzXML	plant
mzspec:MSV000084900:18NAVY27_v1_sup_4_BF3_01_39731	-0.0	mzspec:MSV000084900:18NAVY27_v1_sup_4_BF3_01_39731:scan:1677	1	0.73	5	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_4_BF3_01_39731.mzXML	complex
mzspec:MSV000084900:G79237_1x_RA10_01_18794	0.0	mzspec:MSV000084900:G79237_1x_RA10_01_18794:scan:1136	1	0.73	5	MSV000084900	NoID	MSV000084900	G79237_1x_RA10_01_18794.mzXML	artichoke
mzspec:MSV000084900:G79675_5x_10ul_RG2_01_19551	0.0	mzspec:MSV000084900:G79675_5x_10ul_RG2_01_19551:scan:1522	1	0.73	5	MSV000084900	NoID	MSV000084900	G79675_5x_10ul_RG2_01_19551.mzXML	cabbage
mzspec:MSV000084900:G79704_5x_10ul_RH12_01_19580	0.0	mzspec:MSV000084900:G79704_5x_10ul_RH12_01_19580:scan:1522	1	0.73	5	MSV000084900	NoID	MSV000084900	G79704_5x_10ul_RH12_01_19580.mzXML	cabbage
mzspec:MSV000084900:G78867_5x_rerun_BG12_01_20105	0.0	mzspec:MSV000084900:G78867_5x_rerun_BG12_01_20105:scan:1390	1	0.72	6	MSV000084900	NoID	MSV000084900	G78867_5x_rerun_BG12_01_20105.mzXML	grain/grass
mzspec:MSV000084900:G75139_rerun_5ul_RF6_01_17718	0.0	mzspec:MSV000084900:G75139_rerun_5ul_RF6_01_17718:scan:1625	1	0.72	6	MSV000084900	NoID	MSV000084900	G75139_rerun_5ul_RF6_01_17718.mzXML	hemp seed
mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584	0.0	mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584:scan:1400	1	0.72	5	MSV000084900	NoID	MSV000084900	G73468_5x_rerun_10ul_RA6_01_19584.mzXML	rye
mzspec:MSV000084900:RC2_RC2_01_49079	0.0	mzspec:MSV000084900:RC2_RC2_01_49079:scan:1400	1	0.72	5	MSV000084900	NoID	MSV000084900	RC2_RC2_01_49079.mzXML	grain/grass
mzspec:MSV000084900:G73975_2x_rerun_RF7_01_19196	0.0	mzspec:MSV000084900:G73975_2x_rerun_RF7_01_19196:scan:1404	1	0.72	5	MSV000084900	NoID	MSV000084900	G73975_2x_rerun_RF7_01_19196.mzXML	plant
mzspec:MSV000084900:G79671_5x_10ul_RH10_01_19578	0.0	mzspec:MSV000084900:G79671_5x_10ul_RH10_01_19578:scan:1408	1	0.72	5	MSV000084900	NoID	MSV000084900	G79671_5x_10ul_RH10_01_19578.mzXML	pepper
mzspec:MSV000084900:G79689_5x_BE2_01_20003	0.0	mzspec:MSV000084900:G79689_5x_BE2_01_20003:scan:1711	1	0.71	6	MSV000084900	NoID	MSV000084900	G79689_5x_BE2_01_20003.mzXML	chickpea
mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713	-0.0	mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713:scan:1406	1	0.71	5	MSV000084900	NoID	MSV000084900	G78959_p19_g6_rerun_GE6_01_21713.mzXML	meat
mzspec:MSV000084900:G79691_5x_RC12_01_19500	0.0	mzspec:MSV000084900:G79691_5x_RC12_01_19500:scan:1492	1	0.71	5	MSV000084900	NoID	MSV000084900	G79691_5x_RC12_01_19500.mzXML	black olive
