Dataset	Frequency
MSV000078667	1
MSV000078668	1
MSV000078670	1
MSV000078891	9
MSV000079181	8
MSV000079329	4
MSV000079389	2
MSV000079523	11
MSV000079598	98
MSV000079697	435
MSV000079706	86
MSV000079707	24
MSV000079709	35
MSV000079710	52
MSV000079712	19
MSV000079714	71
MSV000079717	66
MSV000079718	43
MSV000079719	16
MSV000079720	25
MSV000079773	18
MSV000080015	23
MSV000080030	15
MSV000080142	22
MSV000080167	83
MSV000080176	35
MSV000080177	13
MSV000080178	33
MSV000080179	51
MSV000080181	3
MSV000080186	22
MSV000080187	29
MSV000080188	5
MSV000080299	3
MSV000080335	3
MSV000080469	23
MSV000080507	43
MSV000080518	1
MSV000080559	14
MSV000080562	25
MSV000080574	3
MSV000080627	8
MSV000080628	2
MSV000080673	35
MSV000080905	105
MSV000080960	29
MSV000081005	5
MSV000081067	3
MSV000081151	1
MSV000081171	1
MSV000081318	2
MSV000081343	5
MSV000081351	290
MSV000081354	3
MSV000081357	1
MSV000081364	33
MSV000081379	1
MSV000081456	39
MSV000081492	7
MSV000081508	336
MSV000081544	3
MSV000081580	2
MSV000081582	184
MSV000081676	2
MSV000081731	77
MSV000081804	13
MSV000081808	17
MSV000081810	10
MSV000081816	2
MSV000081952	198
MSV000081981	27
MSV000082074	1
MSV000082082	51
MSV000082083	316
MSV000082084	26
MSV000082085	43
MSV000082086	38
MSV000082128	2
MSV000082261	6
MSV000082262	1
MSV000082312	103
MSV000082331	3
MSV000082377	4
MSV000082380	9
MSV000082433	85
MSV000082480	39
MSV000082490	51
MSV000082493	1
MSV000082633	73
MSV000082662	15
MSV000082674	13
MSV000082678	1
MSV000082813	53
MSV000082869	48
MSV000082905	2
MSV000082952	17
MSV000082953	157
MSV000082960	1
MSV000082963	1
MSV000082967	1
MSV000082972	53
MSV000082973	33
MSV000083010	1
MSV000083049	7
MSV000083077	182
MSV000083183	5
MSV000083264	11
MSV000083272	11
MSV000083274	2
MSV000083275	5
MSV000083365	84
MSV000083372	44
MSV000083383	84
MSV000083387	14
MSV000083462	1
MSV000083482	30
MSV000083521	19
MSV000083522	49
MSV000083523	7
MSV000083541	4
MSV000083559	456
MSV000083631	2
MSV000083632	10
MSV000083651	5
MSV000083660	1
MSV000083729	1
MSV000083757	8
MSV000083772	89
MSV000083798	2
MSV000083888	8
MSV000083889	185
MSV000084062	6
MSV000084092	3
MSV000084095	22
MSV000084107	6
MSV000084112	9
MSV000084116	44
MSV000084119	27
MSV000084143	3
MSV000084152	25
MSV000084278	2
MSV000084314	109
MSV000084590	2
MSV000084628	1
MSV000084674	1
MSV000084738	6
MSV000084744	8
MSV000084873	1
MSV000084884	1
MSV000084900	1
MSV000085000	3
MSV000085025	18
MSV000085107	1
MSV000085129	73
MSV000085141	1
MSV000085404	1
MSV000085443	1
MSV000085444	1
MSV000085467	4
MSV000085480	331
MSV000085555	35
MSV000085561	3
MSV000085713	50
MSV000085777	28
MSV000085778	3
MSV000085779	57
MSV000085786	53
MSV000085843	71
MSV000085844	38
MSV000085852	381
MSV000085870	4
MSV000085871	2
MSV000085891	29
MSV000085944	3
MSV000086063	4
MSV000086064	4
MSV000086123	1
MSV000086206	5
MSV000086208	4
MSV000086221	4
MSV000086236	97
MSV000086270	88
MSV000086415	514
MSV000086666	1
MSV000086883	1
MSV000086896	5
MSV000086989	16
MSV000086993	4
MSV000087005	31
MSV000087087	161
MSV000087187	2
MSV000087359	19
MSV000087364	3
MSV000087368	1
MSV000087449	5
MSV000087588	13
MSV000087612	133
MSV000087694	10
MSV000087702	4
MSV000087711	23
MSV000087747	15
MSV000087809	14
MSV000087948	10
MSV000087951	12
MSV000087991	2
MSV000087995	11
MSV000088008	16
MSV000088021	800
MSV000088087	3
MSV000088137	332
MSV000088164	155
MSV000088187	6
MSV000088255	12
MSV000088332	2
MSV000088335	1
MSV000088546	199
MSV000088570	32
MSV000088594	143
MSV000088640	111
MSV000088645	228
MSV000088646	30
MSV000088661	1
MSV000088823	97
MSV000088828	1
MSV000088842	36
MSV000088843	3
MSV000089210	1
MSV000089313	12
MSV000089459	5
MSV000089540	77
MSV000089558	8
MSV000090002	2
MSV000090003	4
MSV000090004	1
MSV000090005	1
MSV000090006	4
MSV000090011	3
MSV000090012	3
