Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000078891	1
MSV000080628	16
MSV000080630	12
MSV000080905	191
MSV000080961	20
MSV000081108	1
MSV000081113	12
MSV000081116	7
MSV000081151	3
MSV000081343	44
MSV000081364	2
MSV000081492	22
MSV000082048	3
MSV000082049	355
MSV000082157	390
MSV000082428	61
MSV000082433	307
MSV000082582	137
MSV000082602	84
MSV000082608	44
MSV000082629	43
MSV000082630	347
MSV000082649	30
MSV000082650	175
MSV000082953	79
MSV000082973	288
MSV000083077	141
MSV000083083	477
MSV000083094	42
MSV000083482	28
MSV000083483	3
MSV000083490	8
MSV000083541	1
MSV000083559	238
MSV000083647	496
MSV000083651	10
MSV000083660	65
MSV000083678	39
MSV000083791	14
MSV000083825	51
MSV000084020	237
MSV000084132	25
MSV000084314	22
MSV000084904	1
MSV000085256	42
MSV000086415	7
MSV000086483	1
MSV000087087	2
MSV000087093	1
MSV000087127	13
MSV000087702	21
MSV000088087	9
MSV000088137	20
MSV000088546	36
MSV000088594	120
MSV000088640	127
MSV000088645	438
MSV000088646	41
MSV000088823	31
MSV000088842	206
MSV000088843	16
MSV000089313	143
MSV000089558	89
