file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:73960_1x_BE4_01_17444	0.0	mzspec:MSV000084900:73960_1x_BE4_01_17444:scan:1376	1	0.92	5	MSV000084900	NoID	MSV000084900	73960_1x_BE4_01_17444.mzXML	green chili pepper
mzspec:MSV000084900:G72797_BG2_01_19034	-0.04	mzspec:MSV000084900:G72797_BG2_01_19034:scan:1873	1	0.91	5	MSV000084900	NoID	MSV000084900	G72797_BG2_01_19034.mzXML	grain/grass
mzspec:MSV000084900:78821_1x_BE6_01_17446	0.0	mzspec:MSV000084900:78821_1x_BE6_01_17446:scan:1359	1	0.9	5	MSV000084900	NoID	MSV000084900	78821_1x_BE6_01_17446.mzXML	green olive
mzspec:MSV000084900:G75623_BF3_01_19019	-0.0	mzspec:MSV000084900:G75623_BF3_01_19019:scan:1323	1	0.88	5	MSV000084900	NoID	MSV000084900	G75623_BF3_01_19019.mzXML	plant
mzspec:MSV000084900:G72663_RF10_01_17619	-0.04	mzspec:MSV000084900:G72663_RF10_01_17619:scan:1863	1	0.88	5	MSV000084900	NoID	MSV000084900	G72663_RF10_01_17619.mzXML	poppy seed
mzspec:MSV000084900:G79238_1x_RB10_01_18807	-0.04	mzspec:MSV000084900:G79238_1x_RB10_01_18807:scan:1534	1	0.87	5	MSV000084900	NoID	MSV000084900	G79238_1x_RB10_01_18807.mzXML	artichoke
mzspec:MSV000084900:G75709_rerun_5ul_RD9_01_17672	-0.0	mzspec:MSV000084900:G75709_rerun_5ul_RD9_01_17672:scan:1257	1	0.83	5	MSV000084900	NoID	MSV000084900	G75709_rerun_5ul_RD9_01_17672.mzXML	long grain brown rice
mzspec:MSV000084900:G73702_BH5_01_18759	0.0	mzspec:MSV000084900:G73702_BH5_01_18759:scan:1372	1	0.83	5	MSV000084900	NoID	MSV000084900	G73702_BH5_01_18759.mzXML	complex
mzspec:MSV000084900:G78842_BE12_01_19014	-0.04	mzspec:MSV000084900:G78842_BE12_01_19014:scan:1532	1	0.82	5	MSV000084900	NoID	MSV000084900	G78842_BE12_01_19014.mzXML	complex
mzspec:MSV000084900:G75090_2x_RD2_01_19140	-0.0	mzspec:MSV000084900:G75090_2x_RD2_01_19140:scan:1368	1	0.81	5	MSV000084900	NoID	MSV000084900	G75090_2x_RD2_01_19140.mzXML	pork lard
mzspec:MSV000084900:G79558_1x_BE12_01_18016	-0.04	mzspec:MSV000084900:G79558_1x_BE12_01_18016:scan:1780	1	0.79	6	MSV000084900	NoID	MSV000084900	G79558_1x_BE12_01_18016.mzXML	trout, fins
mzspec:MSV000084900:G73519_1x_RG11_01_18588	0.0	mzspec:MSV000084900:G73519_1x_RG11_01_18588:scan:1323	1	0.78	5	MSV000084900	NoID	MSV000084900	G73519_1x_RG11_01_18588.mzXML	grain_fermented
mzspec:MSV000084900:G79668_5x_RE8_01_19527	0.0	mzspec:MSV000084900:G79668_5x_RE8_01_19527:scan:1331	1	0.78	5	MSV000084900	NoID	MSV000084900	G79668_5x_RE8_01_19527.mzXML	soybean
mzspec:MSV000084900:G78920_RB3_01_17538	0.0	mzspec:MSV000084900:G78920_RB3_01_17538:scan:1307	1	0.77	5	MSV000084900	NoID	MSV000084900	G78920_RB3_01_17538.mzXML	pumpkin
mzspec:MSV000084900:G79520_1x_BF3_01_20207	-0.0	mzspec:MSV000084900:G79520_1x_BF3_01_20207:scan:1329	1	0.76	5	MSV000084900	NoID	MSV000084900	G79520_1x_BF3_01_20207.mzXML	complex
mzspec:MSV000084900:G78819_rerun_BC12_01_19079	-0.0	mzspec:MSV000084900:G78819_rerun_BC12_01_19079:scan:1329	1	0.76	5	MSV000084900	NoID	MSV000084900	G78819_rerun_BC12_01_19079.mzXML	complex
mzspec:MSV000084900:G78909_1x_RD5_01_18830	-0.03	mzspec:MSV000084900:G78909_1x_RD5_01_18830:scan:1318	1	0.76	5	MSV000084900	NoID	MSV000084900	G78909_1x_RD5_01_18830.mzXML	avocado
mzspec:MSV000084900:G78988_RA3_01_17523	0.0	mzspec:MSV000084900:G78988_RA3_01_17523:scan:1219	1	0.75	5	MSV000084900	NoID	MSV000084900	G78988_RA3_01_17523.mzXML	durum wheat
mzspec:MSV000084900:G73642_2x_RB3_01_19113	-0.03	mzspec:MSV000084900:G73642_2x_RB3_01_19113:scan:1319	1	0.75	5	MSV000084900	NoID	MSV000084900	G73642_2x_RB3_01_19113.mzXML	plant
mzspec:MSV000084900:75070_1x_BC10_01_17419	-0.04	mzspec:MSV000084900:75070_1x_BC10_01_17419:scan:1521	1	0.73	5	MSV000084900	NoID	MSV000084900	75070_1x_BC10_01_17419.mzXML	sweet corn
mzspec:MSV000084900:G72817_10x_BC12_01_17822	-0.0	mzspec:MSV000084900:G72817_10x_BC12_01_17822:scan:1293	1	0.71	6	MSV000084900	NoID	MSV000084900	G72817_10x_BC12_01_17822.mzXML	grain/grass
