file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087872:Celtis-occidentalis-leaf-nBuOH	0.0	mzspec:MSV000087872:Celtis-occidentalis-leaf-nBuOH:scan:2616	1	0.89	11	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Celtis-occidentalis-leaf-nBuOH.mzML	MSV000087872/Celtis-occidentalis-leaf-nBuOH.mzML	MSV000087872	Celtis occidentalis	228587	No	No	No
mzspec:MSV000087872:Penstemon-hirsutus-stem-nBuOH	-0.0	mzspec:MSV000087872:Penstemon-hirsutus-stem-nBuOH:scan:2387	1	0.86	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Penstemon-hirsutus-stem-nBuOH.mzML	MSV000087872/Penstemon-hirsutus-stem-nBuOH.mzML	MSV000087872	Penstemon hirsutus	265143	No	No	No
mzspec:MSV000087872:Euthamia-graminifolia-leaf-nBuOH	-0.0	mzspec:MSV000087872:Euthamia-graminifolia-leaf-nBuOH:scan:2550	1	0.86	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Euthamia-graminifolia-leaf-nBuOH.mzML	MSV000087872/Euthamia-graminifolia-leaf-nBuOH.mzML	MSV000087872	Euthamia graminifolia	72935	No	No	No
mzspec:MSV000087872:Ratibida-pinnata-stem-nBuOH	-0.0	mzspec:MSV000087872:Ratibida-pinnata-stem-nBuOH:scan:2540	1	0.86	9	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Ratibida-pinnata-stem-nBuOH.mzML	MSV000087872/Ratibida-pinnata-stem-nBuOH.mzML	MSV000087872	Ratibida pinnata	52294	No	No	No
mzspec:MSV000087872:Cytisus-scoparius-nBuOH	0.0	mzspec:MSV000087872:Cytisus-scoparius-nBuOH:scan:2508	1	0.85	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Cytisus-scoparius-nBuOH.mzML	MSV000087872/Cytisus-scoparius-nBuOH.mzML	MSV000087872	Cytisus scoparius	3835	No	No	No
mzspec:MSV000087872:Ratibida-pinnata-leaf-nBuOH	-0.0	mzspec:MSV000087872:Ratibida-pinnata-leaf-nBuOH:scan:2548	1	0.85	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Ratibida-pinnata-leaf-nBuOH.mzML	MSV000087872/Ratibida-pinnata-leaf-nBuOH.mzML	MSV000087872	Ratibida pinnata	52294	No	No	No
mzspec:MSV000087872:Euthamia-graminifolia-stem-nBuOH	-0.0	mzspec:MSV000087872:Euthamia-graminifolia-stem-nBuOH:scan:2513	1	0.85	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Euthamia-graminifolia-stem-nBuOH.mzML	MSV000087872/Euthamia-graminifolia-stem-nBuOH.mzML	MSV000087872	Euthamia graminifolia	72935	No	No	No
mzspec:MSV000087872:Liatris-spicata-leaf-nBuOH	-0.0	mzspec:MSV000087872:Liatris-spicata-leaf-nBuOH:scan:2584	1	0.84	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Liatris-spicata-leaf-nBuOH.mzML	MSV000087872/Liatris-spicata-leaf-nBuOH.mzML	MSV000087872	Liatris spicata	886939	No	No	No
mzspec:MSV000087872:Mahonia-aquifolium-leaf-nBuOH	-0.0	mzspec:MSV000087872:Mahonia-aquifolium-leaf-nBuOH:scan:2611	1	0.84	9	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Mahonia-aquifolium-leaf-nBuOH.mzML	MSV000087872/Mahonia-aquifolium-leaf-nBuOH.mzML	MSV000087872	Berberis aquifolium	203270	No	No	No
mzspec:MSV000087872:Helianthus-tuberosus-leaf-nBuOH	0.0	mzspec:MSV000087872:Helianthus-tuberosus-leaf-nBuOH:scan:2515	1	0.81	10	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Helianthus-tuberosus-leaf-nBuOH.mzML	MSV000087872/Helianthus-tuberosus-leaf-nBuOH.mzML	MSV000087872	Helianthus tuberosus	4233	No	No	No
