file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75091_2x_RC3_01_19127	0.02	mzspec:MSV000084900:G75091_2x_RC3_01_19127:scan:2933	1	0.98	5	MSV000084900	NoID	MSV000084900	G75091_2x_RC3_01_19127.mzXML	carrot
mzspec:MSV000084900:G86863_1x_rerun_RC10_01_26507	0.02	mzspec:MSV000084900:G86863_1x_rerun_RC10_01_26507:scan:2869	1	0.96	5	MSV000084900	NoID	MSV000084900	G86863_1x_rerun_RC10_01_26507.mzXML	plant
mzspec:MSV000084900:G87584_1x_rerun_RH9_01_26358	0.03	mzspec:MSV000084900:G87584_1x_rerun_RH9_01_26358:scan:2921	1	0.95	5	MSV000084900	NoID	MSV000084900	G87584_1x_rerun_RH9_01_26358.mzXML	soybean
mzspec:MSV000084900:G87307_RB12_01_26093	0.02	mzspec:MSV000084900:G87307_RB12_01_26093:scan:2861	1	0.94	5	MSV000084900	NoID	MSV000084900	G87307_RB12_01_26093.mzXML	hazelnut
mzspec:MSV000084900:G87408_1x_BD5_01_26032	0.02	mzspec:MSV000084900:G87408_1x_BD5_01_26032:scan:2878	1	0.94	5	MSV000084900	NoID	MSV000084900	G87408_1x_BD5_01_26032.mzXML	wheat
mzspec:MSV000084900:G73729_RC5_01_17561	0.02	mzspec:MSV000084900:G73729_RC5_01_17561:scan:2929	1	0.93	5	MSV000084900	NoID	MSV000084900	G73729_RC5_01_17561.mzXML	oat
mzspec:MSV000084900:G87595_1x_RE10_01_26302	0.02	mzspec:MSV000084900:G87595_1x_RE10_01_26302:scan:2916	1	0.93	5	MSV000084900	NoID	MSV000084900	G87595_1x_RE10_01_26302.mzXML	plant
mzspec:MSV000084900:G86983_1x_BA3_01_26364	0.02	mzspec:MSV000084900:G86983_1x_BA3_01_26364:scan:2916	1	0.93	5	MSV000084900	NoID	MSV000084900	G86983_1x_BA3_01_26364.mzXML	plant
mzspec:MSV000084900:G96592_1x_BF5_01_31206	0.02	mzspec:MSV000084900:G96592_1x_BF5_01_31206:scan:2891	1	0.93	5	MSV000084900	NoID	MSV000084900	G96592_1x_BF5_01_31206.mzXML	Green tea
mzspec:MSV000084900:G79590_5x_RD8_01_18106	0.03	mzspec:MSV000084900:G79590_5x_RD8_01_18106:scan:2928	1	0.92	5	MSV000084900	NoID	MSV000084900	G79590_5x_RD8_01_18106.mzXML	herring, eye
mzspec:MSV000084900:G87451_1x_BD2_01_26029	0.03	mzspec:MSV000084900:G87451_1x_BD2_01_26029:scan:2878	1	0.92	5	MSV000084900	NoID	MSV000084900	G87451_1x_BD2_01_26029.mzXML	wheat
mzspec:MSV000084900:G87366_RE9_01_26168	0.02	mzspec:MSV000084900:G87366_RE9_01_26168:scan:2929	1	0.92	5	MSV000084900	NoID	MSV000084900	G87366_RE9_01_26168.mzXML	marchigiana beef
mzspec:MSV000084900:G87413_1x_BF5_01_26127	0.02	mzspec:MSV000084900:G87413_1x_BF5_01_26127:scan:2953	1	0.92	5	MSV000084900	NoID	MSV000084900	G87413_1x_BF5_01_26127.mzXML	goat cheese
mzspec:MSV000084900:G87499_1x_RG4_01_26456	0.03	mzspec:MSV000084900:G87499_1x_RG4_01_26456:scan:2945	1	0.92	5	MSV000084900	NoID	MSV000084900	G87499_1x_RG4_01_26456.mzXML	zinfindel, white
mzspec:MSV000084900:G86947_1x_BA9_01_26373	0.02	mzspec:MSV000084900:G86947_1x_BA9_01_26373:scan:2867	1	0.92	5	MSV000084900	NoID	MSV000084900	G86947_1x_BA9_01_26373.mzXML	soda
mzspec:MSV000084900:G87343_RF11_01_26185	0.02	mzspec:MSV000084900:G87343_RF11_01_26185:scan:2899	1	0.92	5	MSV000084900	NoID	MSV000084900	G87343_RF11_01_26185.mzXML	marchigiana beef
mzspec:MSV000084900:G86939_1x_rerun_RC11_01_26508	0.02	mzspec:MSV000084900:G86939_1x_rerun_RC11_01_26508:scan:2925	1	0.92	5	MSV000084900	NoID	MSV000084900	G86939_1x_rerun_RC11_01_26508.mzXML	sparkling water
