file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:78841_1x_BD6_01_17433	-0.0	mzspec:MSV000084900:78841_1x_BD6_01_17433:scan:264	1	0.9	8	MSV000084900	NoID	MSV000084900	78841_1x_BD6_01_17433.mzXML	complex
mzspec:MSV000084900:G79290_1x_RA7_01_20372	-0.0	mzspec:MSV000084900:G79290_1x_RA7_01_20372:scan:278	1	0.87	6	MSV000084900	NoID	MSV000084900	G79290_1x_RA7_01_20372.mzXML	strawberry
mzspec:MSV000084900:G73499_1x_10ul_RA12_01_19780	0.0	mzspec:MSV000084900:G73499_1x_10ul_RA12_01_19780:scan:265	1	0.84	6	MSV000084900	NoID	MSV000084900	G73499_1x_10ul_RA12_01_19780.mzXML	cranberry
mzspec:MSV000084900:G75620_BD8_01_18996	0.0	mzspec:MSV000084900:G75620_BD8_01_18996:scan:255	1	0.83	6	MSV000084900	NoID	MSV000084900	G75620_BD8_01_18996.mzXML	strawberry
mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144	-0.0	mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144:scan:254	1	0.83	5	MSV000084900	NoID	MSV000084900	G87452_1x_rerun_BB9_01_26144.mzXML	vegetable/herb
mzspec:MSV000084900:73959_1x_BD4_01_17431	0.0	mzspec:MSV000084900:73959_1x_BD4_01_17431:scan:270	1	0.82	6	MSV000084900	NoID	MSV000084900	73959_1x_BD4_01_17431.mzXML	plant
mzspec:MSV000084900:G78807_1x_RG2_01_20346	0.0	mzspec:MSV000084900:G78807_1x_RG2_01_20346:scan:140	1	0.82	6	MSV000084900	NoID	MSV000084900	G78807_1x_RG2_01_20346.mzXML	chocolate mint
mzspec:MSV000084900:G72760_5x_rerun_10ul_RA8_01_19585	-0.0	mzspec:MSV000084900:G72760_5x_rerun_10ul_RA8_01_19585:scan:268	1	0.82	6	MSV000084900	NoID	MSV000084900	G72760_5x_rerun_10ul_RA8_01_19585.mzXML	onion
mzspec:MSV000084900:G72722_rerun_BD5_01_19083	-0.0	mzspec:MSV000084900:G72722_rerun_BD5_01_19083:scan:262	1	0.8	6	MSV000084900	NoID	MSV000084900	G72722_rerun_BD5_01_19083.mzXML	strawberry
mzspec:MSV000084900:G79001_1x_rerun_RB2_01_18857	-0.0	mzspec:MSV000084900:G79001_1x_rerun_RB2_01_18857:scan:262	1	0.79	7	MSV000084900	NoID	MSV000084900	G79001_1x_rerun_RB2_01_18857.mzXML	white peach
mzspec:MSV000084900:78806_1x_BG11_01_17510	0.0	mzspec:MSV000084900:78806_1x_BG11_01_17510:scan:164	1	0.79	6	MSV000084900	NoID	MSV000084900	78806_1x_BG11_01_17510.mzXML	white onion
mzspec:MSV000084900:74028_1x_BE11_01_17451	0.0	mzspec:MSV000084900:74028_1x_BE11_01_17451:scan:270	1	0.77	6	MSV000084900	NoID	MSV000084900	74028_1x_BE11_01_17451.mzXML	strawberry
mzspec:MSV000084900:G73946_1x_BG12_01_17342	-0.0	mzspec:MSV000084900:G73946_1x_BG12_01_17342:scan:269	1	0.7	6	MSV000084900	NoID	MSV000084900	G73946_1x_BG12_01_17342.mzXML	thyme
