Dataset	Frequency
MSV000079329	1
MSV000079598	82
MSV000079697	111
MSV000079706	37
MSV000079707	3
MSV000079709	1
MSV000079710	4
MSV000079712	4
MSV000079714	31
MSV000079717	14
MSV000079718	7
MSV000079720	10
MSV000079773	12
MSV000079819	1
MSV000080015	11
MSV000080142	29
MSV000080176	24
MSV000080177	5
MSV000080178	1
MSV000080188	8
MSV000080335	3
MSV000080469	21
MSV000080507	48
MSV000080559	4
MSV000080562	15
MSV000080574	1
MSV000080627	4
MSV000080628	1
MSV000080905	18
MSV000080961	9
MSV000081065	5
MSV000081099	1
MSV000081116	1
MSV000081151	1
MSV000081176	3
MSV000081343	5
MSV000081351	15
MSV000081354	10
MSV000081492	15
MSV000081544	2
MSV000081952	147
MSV000082048	1
MSV000082083	7
MSV000082084	2
MSV000082085	47
MSV000082086	2
MSV000082312	9
MSV000082331	2
MSV000082377	1
MSV000082433	25
MSV000082480	1
MSV000082582	2
MSV000082629	4
MSV000082630	1
MSV000082633	7
MSV000082647	20
MSV000082649	1
MSV000082813	1
MSV000082869	4
MSV000082952	2
MSV000082972	1
MSV000082973	30
MSV000083077	241
MSV000083134	1
MSV000083300	20
MSV000083320	18
MSV000083365	7
MSV000083372	14
MSV000083383	6
MSV000083482	30
MSV000083521	3
MSV000083541	5
MSV000083559	221
MSV000083772	7
MSV000083791	1
MSV000083888	2
MSV000083889	12
MSV000084116	42
MSV000084119	2
MSV000084143	7
MSV000084278	1
MSV000084314	4
MSV000084738	9
MSV000084744	5
MSV000084783	2
MSV000084955	1
MSV000085025	1
MSV000085129	2
MSV000085256	18
MSV000085480	11
MSV000085555	3
MSV000085779	1
MSV000085843	6
MSV000085844	8
MSV000085852	9
MSV000085891	2
MSV000085944	3
MSV000086236	3
MSV000086415	17
MSV000086483	5
MSV000086993	1
MSV000087005	2
MSV000087087	62
MSV000087364	6
MSV000087612	71
MSV000088021	221
MSV000088087	4
MSV000088137	198
MSV000088164	26
MSV000088546	1
MSV000088640	34
MSV000088646	75
MSV000088842	21
MSV000089313	3
