file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784	0.0	mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784:scan:1671	1	0.89	6	MSV000084900	NoID	MSV000084900	18NAVY28_v2_snk_1_BA5_01_39784.mzXML	complex
mzspec:MSV000084900:G72505_rerun_5ul_RG11_01_17748	0.0	mzspec:MSV000084900:G72505_rerun_5ul_RG11_01_17748:scan:1641	1	0.81	6	MSV000084900	NoID	MSV000084900	G72505_rerun_5ul_RG11_01_17748.mzXML	oat
mzspec:MSV000084900:G73728_5x_BB10_01_18279	0.0	mzspec:MSV000084900:G73728_5x_BB10_01_18279:scan:1649	1	0.78	5	MSV000084900	NoID	MSV000084900	G73728_5x_BB10_01_18279.mzXML	blue cheese
mzspec:MSV000084900:G86827_1x_RF5_01_23362	0.0	mzspec:MSV000084900:G86827_1x_RF5_01_23362:scan:1658	1	0.77	5	MSV000084900	NoID	MSV000084900	G86827_1x_RF5_01_23362.mzXML	smoked paprika
mzspec:MSV000084900:G83412_1x_RG8_01_21847	0.0	mzspec:MSV000084900:G83412_1x_RG8_01_21847:scan:1639	1	0.74	5	MSV000084900	NoID	MSV000084900	G83412_1x_RG8_01_21847.mzXML	complex
mzspec:MSV000084900:G79173_5x_RD3_01_19505	-0.0	mzspec:MSV000084900:G79173_5x_RD3_01_19505:scan:1649	1	0.74	5	MSV000084900	NoID	MSV000084900	G79173_5x_RD3_01_19505.mzXML	lentil
mzspec:MSV000084900:G87362_1x_10ul_BA4_01_26150	0.0	mzspec:MSV000084900:G87362_1x_10ul_BA4_01_26150:scan:1648	1	0.73	5	MSV000084900	NoID	MSV000084900	G87362_1x_10ul_BA4_01_26150.mzXML	pitaya
mzspec:MSV000084900:G79683_5x_BF11_01_19700	0.0	mzspec:MSV000084900:G79683_5x_BF11_01_19700:scan:1636	1	0.73	5	MSV000084900	NoID	MSV000084900	G79683_5x_BF11_01_19700.mzXML	complex
mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676	0.0	mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676:scan:1406	1	0.72	5	MSV000084900	NoID	MSV000084900	G78960_p19_g7_GA7_01_21676.mzXML	meat
mzspec:MSV000084900:G79527_5x_RD2_01_20173	0.0	mzspec:MSV000084900:G79527_5x_RD2_01_20173:scan:1365	1	0.72	5	MSV000084900	NoID	MSV000084900	G79527_5x_RD2_01_20173.mzXML	supplement
mzspec:MSV000084900:G73725_rerun_RB5_01_17553	0.0	mzspec:MSV000084900:G73725_rerun_RB5_01_17553:scan:1653	1	0.71	5	MSV000084900	NoID	MSV000084900	G73725_rerun_RB5_01_17553.mzXML	oat
mzspec:MSV000084900:G96151_5x_RH5_01_32741	0.0	mzspec:MSV000084900:G96151_5x_RH5_01_32741:scan:1636	1	0.71	5	MSV000084900	NoID	MSV000084900	G96151_5x_RH5_01_32741.mzXML	turkey
mzspec:MSV000084900:G78920_RB3_01_17538	0.0	mzspec:MSV000084900:G78920_RB3_01_17538:scan:1644	1	0.71	5	MSV000084900	NoID	MSV000084900	G78920_RB3_01_17538.mzXML	pumpkin
mzspec:MSV000084900:G83405_1x_RG7_01_21846	0.0	mzspec:MSV000084900:G83405_1x_RG7_01_21846:scan:1655	1	0.7	5	MSV000084900	NoID	MSV000084900	G83405_1x_RG7_01_21846.mzXML	complex
mzspec:MSV000084900:G83204_5x_RA7_01_21407	0.0	mzspec:MSV000084900:G83204_5x_RA7_01_21407:scan:1640	1	0.7	5	MSV000084900	NoID	MSV000084900	G83204_5x_RA7_01_21407.mzXML	steel-cut oats
