Dataset	Frequency
MSV000079034	1
MSV000079697	227
MSV000079706	13
MSV000079707	2
MSV000079709	56
MSV000079710	24
MSV000079712	2
MSV000079714	9
MSV000079717	10
MSV000079718	5
MSV000079719	3
MSV000079720	106
MSV000080574	2
MSV000080627	29
MSV000080628	1
MSV000080629	6
MSV000080905	11
MSV000080960	29
MSV000081669	1
MSV000081670	1
MSV000081936	1
MSV000082074	3
MSV000082321	1
MSV000082331	3
MSV000082433	88
MSV000082953	19
MSV000083010	3
MSV000083274	3
MSV000083300	1
MSV000083320	6
MSV000083559	262
MSV000084101	3
MSV000084314	20
MSV000084734	3
MSV000084900	3
MSV000085129	2
MSV000085226	1
MSV000085467	5
MSV000086208	2
MSV000086221	2
MSV000086415	139
MSV000086427	1
MSV000087087	27
MSV000087612	16
MSV000087728	7
MSV000087948	2
MSV000088137	90
MSV000088640	18
