Dataset	Frequency
MSV000078917	3
MSV000079034	64
MSV000079069	77
MSV000079329	13
MSV000080180	70
MSV000080181	51
MSV000080182	51
MSV000080183	645
MSV000080574	9
MSV000080627	7
MSV000080628	1
MSV000080629	2
MSV000080630	125
MSV000080905	430
MSV000080961	34
MSV000081108	3
MSV000081151	59
MSV000081160	115
MSV000081343	192
MSV000081351	28
MSV000081354	7
MSV000081364	75
MSV000081482	207
MSV000081492	34
MSV000081544	3
MSV000081952	141
MSV000081955	15
MSV000082049	1
MSV000082261	21
MSV000082433	37
MSV000082463	13
MSV000082973	139
MSV000083010	1
MSV000083077	125
MSV000083268	1
MSV000083272	1
MSV000083411	4
MSV000083482	29
MSV000083559	108
MSV000083665	3
MSV000083689	1
MSV000083705	1
MSV000083789	2
MSV000083798	3
MSV000083825	3
MSV000084016	1
MSV000084092	3
MSV000084112	19
MSV000084314	2
MSV000084576	1
MSV000084741	1
MSV000084900	1
MSV000085142	1
MSV000085143	1
MSV000085389	32
MSV000085467	14
MSV000085561	1
MSV000085654	1
MSV000085862	1
MSV000085870	2
MSV000085917	1
MSV000085944	587
MSV000086092	1
MSV000086109	1
MSV000086124	4
MSV000086251	1
MSV000086270	1180
MSV000086293	5
MSV000086381	1
MSV000086415	1107
MSV000086427	44
MSV000086483	1
MSV000086676	27
MSV000086821	6
MSV000086956	8
MSV000086989	125
MSV000087087	347
MSV000087127	1
MSV000087359	178
MSV000087612	196
MSV000087702	21
MSV000087728	1658
MSV000087772	1
MSV000087948	12
MSV000088040	492
MSV000088087	146
MSV000088137	451
MSV000088335	6
MSV000088476	1
MSV000088511	1
MSV000088519	5
MSV000088534	1
MSV000088546	397
MSV000088570	302
MSV000088586	2
MSV000088594	178
MSV000088640	144
MSV000088645	1007
MSV000088646	935
MSV000088697	14
MSV000088719	1
MSV000088732	24
MSV000088821	159
MSV000088823	38
MSV000088842	236
MSV000088843	176
MSV000089249	7
MSV000089313	122
MSV000089534	2
MSV000089552	301
MSV000089558	241
MSV000090000	91
