Dataset	Frequency
MSV000079034	52
MSV000079069	32
MSV000079697	131
MSV000079706	3
MSV000079707	7
MSV000079709	4
MSV000079710	11
MSV000079712	4
MSV000079714	17
MSV000079717	20
MSV000079718	7
MSV000079719	12
MSV000079720	45
MSV000079772	1
MSV000079773	2
MSV000079813	63
MSV000079888	7
MSV000080016	48
MSV000080183	1
MSV000080188	18
MSV000080299	62
MSV000080574	9
MSV000080627	36
MSV000080629	9
MSV000080630	9
MSV000080905	46
MSV000080961	5
MSV000081067	1
MSV000081151	12
MSV000081160	6
MSV000081284	1
MSV000081343	1
MSV000081351	2
MSV000081354	1
MSV000081357	8
MSV000081463	87
MSV000081682	1
MSV000081752	1
MSV000082048	275
MSV000082049	127
MSV000082074	2
MSV000082082	1
MSV000082083	5
MSV000082086	1
MSV000082157	407
MSV000082261	2
MSV000082262	8
MSV000082331	3
MSV000082380	5
MSV000082382	9
MSV000082428	7
MSV000082433	108
MSV000082582	7
MSV000082608	42
MSV000082612	2
MSV000082614	35
MSV000082616	2
MSV000082618	82
MSV000082629	62
MSV000082630	1
MSV000082650	1
MSV000082869	9
MSV000082891	30
MSV000082953	15
MSV000082973	1
MSV000083010	2
MSV000083073	10
MSV000083077	4
MSV000083264	1
MSV000083300	41
MSV000083306	19
MSV000083320	496
MSV000083395	1
MSV000083396	2
MSV000083462	135
MSV000083475	110
MSV000083523	6
MSV000083541	10
MSV000083559	316
MSV000083665	4
MSV000083756	7
MSV000083759	12
MSV000083760	2
MSV000083772	4
MSV000083789	5
MSV000083791	1
MSV000083835	13
MSV000083889	1
MSV000084016	8
MSV000084112	2
MSV000084314	53
MSV000084325	10
MSV000084556	1
MSV000084576	1
MSV000084595	9
MSV000084753	3
MSV000084900	3
MSV000085025	1
MSV000085101	1
MSV000085129	7
MSV000085142	1
MSV000085389	15
MSV000085480	1
MSV000085619	4
MSV000085844	1
MSV000085870	1
MSV000085918	2
MSV000085944	80
MSV000085991	1
MSV000086109	8
MSV000086131	6
MSV000086158	2
MSV000086208	4
MSV000086209	12
MSV000086221	4
MSV000086230	1
MSV000086270	1
MSV000086302	2
MSV000086360	9
MSV000086415	4
MSV000086427	7
MSV000086644	2
MSV000086676	1
MSV000086830	69
MSV000087087	16
MSV000087612	11
MSV000087629	1
MSV000087646	8
MSV000087685	82
MSV000087702	1
MSV000087711	1
MSV000087728	254
MSV000087844	1
MSV000087905	3
MSV000087948	5
MSV000088021	3
MSV000088040	13
MSV000088087	8
MSV000088137	12
MSV000088606	3
MSV000088640	1
MSV000088646	2
MSV000088690	2
MSV000088691	2
MSV000088697	2
MSV000088823	5
MSV000088842	42
MSV000089061	1
MSV000089210	1
MSV000089558	17
MSV000090000	6
