file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G000073460_170522180710	0.0	mzspec:MSV000084900:G000073460_170522180710:scan:2955	1	0.88	6	MSV000084900	NoID	MSV000084900	G000073460_170522180710.mzXML	plant
mzspec:MSV000084900:G000073461_170522182039	0.0	mzspec:MSV000084900:G000073461_170522182039:scan:3526	1	0.85	5	MSV000084900	NoID	MSV000084900	G000073461_170522182039.mzXML	complex
mzspec:MSV000084900:G000073462_170522183406	0.0	mzspec:MSV000084900:G000073462_170522183406:scan:3301	1	0.85	5	MSV000084900	NoID	MSV000084900	G000073462_170522183406.mzXML	complex
mzspec:MSV000084900:Amazon_4_2x_RA4_01_21599	0.0	mzspec:MSV000084900:Amazon_4_2x_RA4_01_21599:scan:1941	1	0.76	6	MSV000084900	NoID	MSV000084900	Amazon_4_2x_RA4_01_21599.mzXML	copohazu
mzspec:MSV000084900:G83324_1x_RA4_01_21725	0.0	mzspec:MSV000084900:G83324_1x_RA4_01_21725:scan:1911	1	0.75	6	MSV000084900	NoID	MSV000084900	G83324_1x_RA4_01_21725.mzXML	plant
mzspec:MSV000084900:G83208_5x_5ul_RB8_01_21527	-0.0	mzspec:MSV000084900:G83208_5x_5ul_RB8_01_21527:scan:1952	1	0.74	7	MSV000084900	NoID	MSV000084900	G83208_5x_5ul_RB8_01_21527.mzXML	green lentil
mzspec:MSV000084900:G86702_1x_RA6_01_21730	0.0	mzspec:MSV000084900:G86702_1x_RA6_01_21730:scan:1951	1	0.74	6	MSV000084900	NoID	MSV000084900	G86702_1x_RA6_01_21730.mzXML	complex
mzspec:MSV000084900:G87370_RB10_01_26091	0.0	mzspec:MSV000084900:G87370_RB10_01_26091:scan:1857	1	0.74	6	MSV000084900	NoID	MSV000084900	G87370_RB10_01_26091.mzXML	ham
mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784	0.0	mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784:scan:1977	1	0.73	6	MSV000084900	NoID	MSV000084900	18NAVY28_v2_snk_1_BA5_01_39784.mzXML	complex
mzspec:MSV000084900:G86728_10x_10ul_RG8_01_23220	-0.0	mzspec:MSV000084900:G86728_10x_10ul_RG8_01_23220:scan:1969	1	0.73	5	MSV000084900	NoID	MSV000084900	G86728_10x_10ul_RG8_01_23220.mzXML	complex
mzspec:MSV000084900:G96600_1x_RB3_01_31058	-0.0	mzspec:MSV000084900:G96600_1x_RB3_01_31058:scan:1848	1	0.72	5	MSV000084900	NoID	MSV000084900	G96600_1x_RB3_01_31058.mzXML	Green tea
mzspec:MSV000084900:G83347_1x_BE9_01_21892	0.0	mzspec:MSV000084900:G83347_1x_BE9_01_21892:scan:1867	1	0.72	5	MSV000084900	NoID	MSV000084900	G83347_1x_BE9_01_21892.mzXML	complex
mzspec:MSV000084900:G86840_1x_BH9_01_23237	0.0	mzspec:MSV000084900:G86840_1x_BH9_01_23237:scan:1909	1	0.71	5	MSV000084900	NoID	MSV000084900	G86840_1x_BH9_01_23237.mzXML	cream cheese
mzspec:MSV000084900:G87330_RD10_01_26120	-0.0	mzspec:MSV000084900:G87330_RD10_01_26120:scan:1859	1	0.7	5	MSV000084900	NoID	MSV000084900	G87330_RD10_01_26120.mzXML	cicerchia
mzspec:MSV000084900:G86760_10x_RH5_01_23233	0.0	mzspec:MSV000084900:G86760_10x_RH5_01_23233:scan:1856	1	0.7	5	MSV000084900	NoID	MSV000084900	G86760_10x_RH5_01_23233.mzXML	cocoa seed
