file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G83215_5x_RE2_01_21469	0.0	mzspec:MSV000084900:G83215_5x_RE2_01_21469:scan:1777	1	0.83	5	MSV000084900	NoID	MSV000084900	G83215_5x_RE2_01_21469.mzXML	fruit
mzspec:MSV000084900:G78884_chia_seed_BG1_01_20553	-0.0	mzspec:MSV000084900:G78884_chia_seed_BG1_01_20553:scan:1729	1	0.82	5	MSV000084900	NoID	MSV000084900	G78884_chia_seed_BG1_01_20553.mzXML	chia
mzspec:MSV000084900:G95781_5x_BC11_01_32066	0.0	mzspec:MSV000084900:G95781_5x_BC11_01_32066:scan:1548	1	0.82	5	MSV000084900	NoID	MSV000084900	G95781_5x_BC11_01_32066.mzXML	Green tea
mzspec:MSV000084900:G78919_RA2_01_17522	0.0	mzspec:MSV000084900:G78919_RA2_01_17522:scan:1668	1	0.77	6	MSV000084900	NoID	MSV000084900	G78919_RA2_01_17522.mzXML	brown rice
mzspec:MSV000084900:G96255_5x_BH7_01_32564	0.0	mzspec:MSV000084900:G96255_5x_BH7_01_32564:scan:1525	1	0.77	5	MSV000084900	NoID	MSV000084900	G96255_5x_BH7_01_32564.mzXML	turkey
mzspec:MSV000084900:G95844_1x_BF4_01_32287	-0.0	mzspec:MSV000084900:G95844_1x_BF4_01_32287:scan:1554	1	0.75	5	MSV000084900	NoID	MSV000084900	G95844_1x_BF4_01_32287.mzXML	cherry tomato
mzspec:MSV000084900:G72518_10x_BA11_01_17807	-0.0	mzspec:MSV000084900:G72518_10x_BA11_01_17807:scan:1562	1	0.75	5	MSV000084900	NoID	MSV000084900	G72518_10x_BA11_01_17807.mzXML	medjool date
mzspec:MSV000084900:G83179_5x_RD5_01_21444	-0.0	mzspec:MSV000084900:G83179_5x_RD5_01_21444:scan:1547	1	0.74	5	MSV000084900	NoID	MSV000084900	G83179_5x_RD5_01_21444.mzXML	fruit
mzspec:MSV000084900:G79696_5x_RE12_01_19531	0.0	mzspec:MSV000084900:G79696_5x_RE12_01_19531:scan:1554	1	0.74	5	MSV000084900	NoID	MSV000084900	G79696_5x_RE12_01_19531.mzXML	fruit
mzspec:MSV000084900:G72513_1x_10ul_BC8_01_20285	-0.0	mzspec:MSV000084900:G72513_1x_10ul_BC8_01_20285:scan:1556	1	0.74	5	MSV000084900	NoID	MSV000084900	G72513_1x_10ul_BC8_01_20285.mzXML	cardamom
mzspec:MSV000084900:G83223_5x_RB3_01_21416	-0.0	mzspec:MSV000084900:G83223_5x_RB3_01_21416:scan:1511	1	0.74	5	MSV000084900	NoID	MSV000084900	G83223_5x_RB3_01_21416.mzXML	complex
mzspec:MSV000084900:G74072_1x_10ul_RC8_01_19808	-0.0	mzspec:MSV000084900:G74072_1x_10ul_RC8_01_19808:scan:1546	1	0.73	5	MSV000084900	NoID	MSV000084900	G74072_1x_10ul_RC8_01_19808.mzXML	olive
mzspec:MSV000084900:15NAVY01_v1_sup_3_rerun_GF4_01_39663	0.0	mzspec:MSV000084900:15NAVY01_v1_sup_3_rerun_GF4_01_39663:scan:1586	1	0.73	5	MSV000084900	NoID	MSV000084900	15NAVY01_v1_sup_3_rerun_GF4_01_39663.mzXML	grain/grass
mzspec:MSV000084900:18NAVY30_v1_lun_7_BD9_01_39713	-0.0	mzspec:MSV000084900:18NAVY30_v1_lun_7_BD9_01_39713:scan:1576	1	0.73	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_7_BD9_01_39713.mzXML	tomato
mzspec:MSV000084900:G79753_5x_BC9_01_19979	-0.0	mzspec:MSV000084900:G79753_5x_BC9_01_19979:scan:1534	1	0.73	5	MSV000084900	NoID	MSV000084900	G79753_5x_BC9_01_19979.mzXML	sunflower seed
mzspec:MSV000084900:G72670_5x_RD5_01_20176	0.0	mzspec:MSV000084900:G72670_5x_RD5_01_20176:scan:1562	1	0.73	5	MSV000084900	NoID	MSV000084900	G72670_5x_RD5_01_20176.mzXML	complex
mzspec:MSV000084900:G86974_1x_BB4_01_26382	-0.0	mzspec:MSV000084900:G86974_1x_BB4_01_26382:scan:1545	1	0.73	5	MSV000084900	NoID	MSV000084900	G86974_1x_BB4_01_26382.mzXML	plant
mzspec:MSV000084900:18NAVY30_v2_lun_7_GE7_01_39637	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_7_GE7_01_39637:scan:1580	1	0.73	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_7_GE7_01_39637.mzXML	grape
mzspec:MSV000084900:G87564_1x_rerun_BC9_01_26616	-0.0	mzspec:MSV000084900:G87564_1x_rerun_BC9_01_26616:scan:1559	1	0.73	5	MSV000084900	NoID	MSV000084900	G87564_1x_rerun_BC9_01_26616.mzXML	complex
