Dataset	Frequency
MSV000079356	1
MSV000079389	1
MSV000079523	18
MSV000079697	537
MSV000079706	35
MSV000079707	31
MSV000079709	80
MSV000079710	90
MSV000079712	19
MSV000079714	28
MSV000079717	62
MSV000079718	49
MSV000079719	28
MSV000079720	122
MSV000080030	7
MSV000080031	2
MSV000080442	71
MSV000080443	63
MSV000080444	58
MSV000080627	15
MSV000080905	11
MSV000081171	231
MSV000081357	6
MSV000081379	12
MSV000081463	2
MSV000081582	3
MSV000081694	1
MSV000082069	1
MSV000082262	6
MSV000082406	2
MSV000082432	110
MSV000082433	18
MSV000082490	6
MSV000082493	258
MSV000082629	4
MSV000082674	56
MSV000082924	1
MSV000082953	8
MSV000083024	37
MSV000083300	4
MSV000083462	302
MSV000083475	4
MSV000083541	5
MSV000083559	403
MSV000084010	5
MSV000084218	9
MSV000084219	28
MSV000084314	28
MSV000084322	143
MSV000084463	121
MSV000084590	1
MSV000084900	1
MSV000085944	122
MSV000086208	24
MSV000086209	131
MSV000086221	24
MSV000086246	5
MSV000086415	25
MSV000086644	1
MSV000087087	2
MSV000087948	7
MSV000088640	3
MSV000088842	123
