Dataset	Frequency
MSV000079485	58
MSV000079697	757
MSV000079706	100
MSV000079707	53
MSV000079709	83
MSV000079710	87
MSV000079712	59
MSV000079714	79
MSV000079717	85
MSV000079718	60
MSV000079719	26
MSV000079720	130
MSV000079772	1
MSV000080015	4
MSV000080176	1
MSV000080183	1
MSV000080442	17
MSV000080443	14
MSV000080444	5
MSV000080559	1
MSV000080627	34
MSV000080628	3
MSV000080629	9
MSV000080905	29
MSV000081343	1
MSV000081357	2
MSV000081463	11
MSV000081482	1
MSV000081548	143
MSV000082262	2
MSV000082312	5
MSV000082331	22
MSV000082406	29
MSV000082433	251
MSV000082490	1
MSV000082582	3
MSV000082629	29
MSV000082674	12
MSV000082952	1
MSV000082953	276
MSV000083024	54
MSV000083274	1
MSV000083300	198
MSV000083320	523
MSV000083462	4
MSV000083475	59
MSV000083541	34
MSV000083559	471
MSV000083772	5
MSV000083835	1
MSV000083889	10
MSV000084218	36
MSV000084219	19
MSV000084314	57
MSV000084753	2
MSV000084783	1
MSV000085480	5
MSV000085555	3
MSV000085786	10
MSV000085843	2
MSV000085852	3
MSV000085944	218
MSV000086209	91
MSV000086236	4
MSV000087087	40
MSV000087728	5
MSV000087948	9
MSV000088021	12
MSV000088137	76
MSV000088640	23
MSV000088842	194
MSV000089313	9
MSV000089459	1
