Dataset	Frequency
MSV000080628	5
MSV000080905	18
MSV000080961	7
MSV000081108	1
MSV000081151	1
MSV000081343	2
MSV000081351	71
MSV000081354	2
MSV000081492	2
MSV000081952	21
MSV000082048	1
MSV000082331	12
MSV000082433	41
MSV000082480	1
MSV000082582	2
MSV000082608	11
MSV000082629	4
MSV000082647	5
MSV000082813	1
MSV000082953	89
MSV000082972	1
MSV000082973	1
MSV000083010	1
MSV000083077	26
MSV000083083	1
MSV000083300	10
MSV000083475	8
MSV000083559	367
MSV000083647	1
MSV000083791	1
MSV000083835	11
MSV000084314	12
MSV000084595	1
MSV000084900	1
MSV000085917	19
MSV000085925	2
MSV000085944	155
MSV000086251	21
MSV000086415	503
MSV000086666	1
MSV000086676	21
MSV000087087	91
MSV000087093	1
MSV000087449	3
MSV000087612	49
MSV000087948	7
MSV000088087	1
MSV000088137	300
MSV000088640	1
MSV000088645	1
MSV000088646	7
MSV000088827	2
MSV000088842	109
MSV000089540	2
