Dataset	Frequency
MSV000079034	2
MSV000079069	4
MSV000079697	367
MSV000079706	24
MSV000079707	26
MSV000079709	29
MSV000079710	34
MSV000079712	21
MSV000079714	52
MSV000079717	25
MSV000079718	21
MSV000079719	28
MSV000079720	110
MSV000080905	23
MSV000081463	2
MSV000082331	19
MSV000082433	1
MSV000082629	33
MSV000082953	238
MSV000083300	24
MSV000083320	172
MSV000083475	7
MSV000083541	36
MSV000083559	56
MSV000084314	22
MSV000085129	1
MSV000086415	109
MSV000087087	16
MSV000087612	48
MSV000087728	1
MSV000087872	7
MSV000087948	7
MSV000088137	81
MSV000088640	2
MSV000089210	1
