file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75687_1x_RB8_01_18805	0.01	mzspec:MSV000084900:G75687_1x_RB8_01_18805:scan:1644	1	0.99	7	MSV000084900	NoID	MSV000084900	G75687_1x_RB8_01_18805.mzXML	avocado
mzspec:MSV000084900:G87603_1x_RH11_01_26351	0.0	mzspec:MSV000084900:G87603_1x_RH11_01_26351:scan:1636	1	0.97	6	MSV000084900	NoID	MSV000084900	G87603_1x_RH11_01_26351.mzXML	hass avocado
mzspec:MSV000084900:G87577_1x_BA8_01_26547	0.0	mzspec:MSV000084900:G87577_1x_BA8_01_26547:scan:1634	1	0.97	6	MSV000084900	NoID	MSV000084900	G87577_1x_BA8_01_26547.mzXML	avocado
mzspec:MSV000084900:G78909_1x_RD5_01_18830	0.0	mzspec:MSV000084900:G78909_1x_RD5_01_18830:scan:1641	1	0.92	6	MSV000084900	NoID	MSV000084900	G78909_1x_RD5_01_18830.mzXML	avocado
mzspec:MSV000084900:G87604_1x_RD11_01_26283	0.0	mzspec:MSV000084900:G87604_1x_RD11_01_26283:scan:1606	1	0.88	5	MSV000084900	NoID	MSV000084900	G87604_1x_RD11_01_26283.mzXML	fuerte avocado
mzspec:MSV000084900:G73642_2x_RB3_01_19113	0.0	mzspec:MSV000084900:G73642_2x_RB3_01_19113:scan:1641	1	0.86	5	MSV000084900	NoID	MSV000084900	G73642_2x_RB3_01_19113.mzXML	plant
mzspec:MSV000084900:G73452_1x_RE6_01_20323	-0.0	mzspec:MSV000084900:G73452_1x_RE6_01_20323:scan:1645	1	0.85	5	MSV000084900	NoID	MSV000084900	G73452_1x_RE6_01_20323.mzXML	avocado
mzspec:MSV000084900:G73726_5x_BF6_01_18331	0.03	mzspec:MSV000084900:G73726_5x_BF6_01_18331:scan:1544	1	0.84	6	MSV000084900	NoID	MSV000084900	G73726_5x_BF6_01_18331.mzXML	washed cheese
mzspec:MSV000084900:G75711_RC6_01_18378	0.04	mzspec:MSV000084900:G75711_RC6_01_18378:scan:1607	1	0.83	6	MSV000084900	NoID	MSV000084900	G75711_RC6_01_18378.mzXML	hulled millet
mzspec:MSV000084900:G78911_p19_g8_GB7_01_21678	0.04	mzspec:MSV000084900:G78911_p19_g8_GB7_01_21678:scan:1502	1	0.83	5	MSV000084900	NoID	MSV000084900	G78911_p19_g8_GB7_01_21678.mzXML	meat
mzspec:MSV000084900:G79466_5x_RC9_01_18225	0.04	mzspec:MSV000084900:G79466_5x_RC9_01_18225:scan:1584	1	0.82	5	MSV000084900	NoID	MSV000084900	G79466_5x_RC9_01_18225.mzXML	beef fat
mzspec:MSV000084900:G83233_1x_RE8_01_21823	0.04	mzspec:MSV000084900:G83233_1x_RE8_01_21823:scan:1537	1	0.81	5	MSV000084900	NoID	MSV000084900	G83233_1x_RE8_01_21823.mzXML	complex
mzspec:MSV000084900:G78981_p19_g4_GC6_01_21670	0.04	mzspec:MSV000084900:G78981_p19_g4_GC6_01_21670:scan:1534	1	0.8	5	MSV000084900	NoID	MSV000084900	G78981_p19_g4_GC6_01_21670.mzXML	bacon
mzspec:MSV000084900:G75131_RH9_01_17783	0.03	mzspec:MSV000084900:G75131_RH9_01_17783:scan:1614	1	0.79	5	MSV000084900	NoID	MSV000084900	G75131_RH9_01_17783.mzXML	quinoa
mzspec:MSV000084900:G83389_1x_RB8_01_21745	0.04	mzspec:MSV000084900:G83389_1x_RB8_01_21745:scan:1554	1	0.78	5	MSV000084900	NoID	MSV000084900	G83389_1x_RB8_01_21745.mzXML	complex
