Dataset	Frequency
MSV000079274	1
MSV000079485	52
MSV000079697	713
MSV000079706	78
MSV000079707	49
MSV000079709	83
MSV000079710	82
MSV000079712	52
MSV000079714	78
MSV000079717	85
MSV000079718	58
MSV000079719	25
MSV000079720	130
MSV000079772	1
MSV000080015	10
MSV000080182	1
MSV000080562	4
MSV000080627	33
MSV000080629	5
MSV000080905	19
MSV000081064	1
MSV000081343	1
MSV000081463	11
MSV000082312	2
MSV000082331	22
MSV000082433	229
MSV000082582	2
MSV000082608	5
MSV000082629	16
MSV000082953	270
MSV000083024	4
MSV000083073	9
MSV000083300	188
MSV000083320	352
MSV000083475	56
MSV000083541	39
MSV000083559	327
MSV000083835	2
MSV000083889	7
MSV000084218	3
MSV000084219	2
MSV000084314	25
MSV000084595	1
MSV000084741	28
MSV000084753	2
MSV000084783	1
MSV000085480	6
MSV000085555	2
MSV000085786	16
MSV000085843	5
MSV000085844	1
MSV000085944	19
MSV000086178	2
MSV000086926	1
MSV000087006	5
MSV000087087	12
MSV000087728	1
MSV000088137	3
MSV000088842	73
MSV000089313	2
MSV000089459	3
